query_string,candidate_string,match
New Athens Generating Company LLC,New Mexico Gas Storage Facility,0.0
Triton Power Co,Power Commission Of The City Of Saint John,0.0
M & M Mars Inc,"M&K Hotshot & Trucking, Inc.",0.0
Renewable Energy Marketers Assn,"Renewable Solutions Group, LLC",0.0
Tenaska Alabama Partners LP,"Tenaska Alabama Partners, L.P.",1.0
Duke Energy Generation Services,"Duke Energy Generation Services, Inc.",1.0
Duke Energy Field Services,"Duke Energy Field Services Marketing, LP",1.0
AES HAWAII INC,"AES Hawaii, Inc.",1.0
BP America Inc,"BP America, Inc.",1.0
Clean Energy Group Clean Air Policy Init,"Clean Harbors Laurel, LLC",0.0
Upstate New York Power Producers Inc,"Upstate New York Power Producers, Inc.",1.0
Smurfit-Stone Container Enterprises Inc,"Smurfit-Stone Container Corp., Prior to its merger with Smurfit-Stone Container Enterprises, Inc.",1.0
NRG REMA LLC,"NRG REMA, LLC",1.0
New York Assn of Public Power,P.M. Power Group Inc.,0.0
RRI Energy Services LLC,"RRI Energy Services, LLC",1.0
Covanta Warren Energy Resource Co LP,"Covanta Warren Energy Resource Co., L.P.",1.0
Duke Energy Carolinas LLC,"Duke Energy Carolinas, LLC",1.0
AES SPARROWS POINT LNG LLC,"AES Sparrows Point LNG, LLC",1.0
RRI Energy Coolwater LP,"Anchorage Capital Group, L.L.C.; KLR Energy Sponsor, LLC; The K2 Principal Fund L.P.; Geode Capital Management, LLC; Anchorage Illiquid Opportunities V, L.P.; Tema Oil and Gas, Certain Oil and Gas Properties and Related Assets in Delaware and Barnett; Geode Diversified Fund; AIO V AIV 3 Holdings, L.P.",0.0
Criterion Power Partners LLC,"Anchorage Capital Group, L.L.C.; KLR Energy Sponsor, LLC; The K2 Principal Fund L.P.; Geode Capital Management, LLC; Anchorage Illiquid Opportunities V, L.P.; Tema Oil and Gas, Certain Oil and Gas Properties and Related Assets in Delaware and Barnett; Geode Diversified Fund; AIO V AIV 3 Holdings, L.P.",0.0
Ausra CA I LLC,"Brookfield Investment Management Inc.; Texas Mutual Insurance Company; Cohen & Steers, Inc. ; OZ Offshore ATN Investors V, LLC; Brookfield Global Listed Infrastructure Master Fund LP; Citibank, N.A.; Tortoise Energy Capital Corp.; Swank Capital, LLC; Salient MLP & Energy Infrastructure Fund; Managed Portfolio Series; Tortoise Direct Opportunities Fund, LP",0.0
Veolia Energy Trenton L P,"Brookfield Investment Management Inc.; Texas Mutual Insurance Company; Cohen & Steers, Inc. ; OZ Offshore ATN Investors V, LLC; Brookfield Global Listed Infrastructure Master Fund LP; Citibank, N.A.; Tortoise Energy Capital Corp.; Swank Capital, LLC; Salient MLP & Energy Infrastructure Fund; Managed Portfolio Series; Tortoise Direct Opportunities Fund, LP",0.0
Tenaska Georgia I LP,"Brookfield Investment Management Inc.; Texas Mutual Insurance Company; Cohen & Steers, Inc. ; OZ Offshore ATN Investors V, LLC; Brookfield Global Listed Infrastructure Master Fund LP; Citibank, N.A.; Tortoise Energy Capital Corp.; Swank Capital, LLC; Salient MLP & Energy Infrastructure Fund; Managed Portfolio Series; Tortoise Direct Opportunities Fund, LP",0.0
Shell Oil Co,Shell Oil Company,1.0
Orion Solar II LLC,"AZ Solar II, LLC",0.0
International Paper Pine Hill,"International Paper, Inc.",1.0
Blue Ridge Paper Products Inc,Blue Ridge Propane,0.0
Green Tree Chemical Techs Inc,"Green Tree Chemical Technologies, Inc",1.0
UGI Development Co,UGI Development Company,1.0
BF Realty Services LLC,"Beazer Realty Services, LLC",0.0
Abitibi Consolidated,"Abitibi Consolidated Inc., Prior to Reverse Merger with Donohue Inc.",1.0
Consolidated Hydro NH Inc,"Consolidated Hydro Southeast, Inc.",
Solar Star New Jersey VI LLC,Solar Star NAFB LLC,
WPS Power Development Inc,"WPS Power Development, LLC",
Imperial Valley Solar LLC,"Imperial Valley Solar 2, LLC",0.0
Rumford Power,Rumford Power Inc.,1.0
Power Resources Coopeative,"Power Resources, Inc.",0.0
Procter & Gamble Paper Products Co,The Procter & Gamble Paper Products Company,1.0
Project Orange Associates,"Project Orange Associates, LLC",1.0
Brookfield White Pine Hydro LLC,Brookfield Power Inc.,
TMF Biofuels LLC,"TMT Biofuels, LLC",0.0
Heelstone Energy Holdings LLC,"HGI Energy Holdings, LLC",0.0
AES Wolf Hollow LP,"AES Wind, L.L.C.",
Navasota Odessa Energy Partners LP,Navasota Energy Partners LP,1.0
Cogentrix of Pennsylvania Inc,"Cogentrix of Richmond, Inc.",
Allegany Generating Station LLC,"Port Washington Generating Station, LLC",0.0
Carolina Power & Light Co,Crow Wing Cooperative Power & Light Company,0.0
Banc of America Leasing & Capital LLC,"Banc of America Agency, LLC",0.0
Polk Power Partners LP,"Panda Paris Power, L.P.",0.0
Basic Chemical Company LLC,"Basic Chemical Solutions, L.L.C.",0.0
PG & E Dispersed Geng Co LLC,PG&E Corporation,
Citizens Solar Holdings LLC,Citizens Holdings,0.0
Greensburg,"Greensburg Oilfield, Llc",0.0
Wheelabrator Environmental Sys,"Wheelabrator Environmental Systems, Inc.",1.0
Desert Arc II,"AEP Desert Sky LP II, LLC",0.0
Farmington River Power Company,The Farmington River Power Company,1.0
Eco Services Operations LLC,"Enron Energy Services Operations, Inc.",0.0
"Coon Rapids, City of",Coon Rapids 2002 L.L.C.,0.0
Petra Nova Power I LLC,"Petra Nova Parish Holdings, LLC",
Sequoia PV 2 LLC,Sequoia Generating LLC,
Toyon Landfill Gas Conversion LLC,"L&L Oil and Gas Services, L.L.C.",0.0
Caithness Energy LLC,"Caithness Energy, L.L.C",1.0
Temple,Temple Hill LLC,0.0
Capitol Broadcasting Company Inc,"CBS Broadcasting, Inc.",0.0
Colville Indian Plywood & Veneer,"Colville, Inc",0.0
Forest Product LP,Forest Lake 2000 L.L.C.,0.0
BP- Watson Cogeneration Co,BP Amoco Chemical Company,
"Preston, City of",Preston Corp.,0.0
Bayshore Solar C LLC,Bayshore Laboratories,0.0
Seadrift Coke L P,Seadrift Pipeline Corporation,0.0
Armour Pharmaceutical Co,Algos Pharmaceutical Co.,0.0
Cleveland Electric Illuminating Co,The Cleveland Electric Illuminating Company,1.0
P H Glatfelter Co,P. H. Glatfelter Company,1.0
Southwestern Electric Coop Inc,"Southwestern Electric Cooperative, Inc.",1.0
Mother Energy Inc,"Mother Earth Energy, Inc.",0.0
Bethel Utilities Corp,Bethel Utilities Corporation,1.0
Desert Power LP,"Desert Power, L.P.",1.0
Fall River Rural Elec Coop Inc,"Fall River Rural Electric Cooperative, Inc.",1.0
Stockton Co Gen Inc,"Stockton Cogen , Inc.",1.0
"Orange City, City of","Orange-Co, LP",0.0
Boralex New York Inc,Boralex Inc.,1.0
"Santa Clara, City of","Santa Clara Imported Cars, Inc.",0.0
GenPower,"GenPower, LLC",1.0
Ryegate Associates,"Ryegate Associates, Inc.",1.0
Kaheawa Wind Power II LLC,"Mountain Wind Power II, LLC",0.0
Power Resources Coop,"Power Resources, Inc.",0.0
Lea County Electric Coop Inc,"Lea County Electric Cooperative, Inc.",1.0
"Grand Haven, City of",Grand Haven Bank,0.0
Chevron USA Inc-El Sequndo,Chevron U.S.A. Inc.,1.0
Old Mill Solar,Old Mill General Store,0.0
Mountainview Power Co Inc,"Mountainview Power Company, LLC",1.0
Southern Co Services Inc,"Southern Company Services, Inc.",1.0
NextEra Energy Majestic Wind,"NextEra Energy, Inc.",1.0
Invenergy TN LLC,Invenergy LLC,1.0
Renewable Energy Alternatives LLC,Renewable Energy Limited,0.0
Premcor,Premcor Inc.,1.0
Viking Energy Corp,Viking Energy Limited,0.0
"Blackstone, Town of",Blackstone Co,0.0
ConocoPhillips Alliance Refine,ConocoPhillips,1.0
Sandy Ridge Wind Energy LLC,"Elkhorn Ridge Wind, LLC",0.0
DCOR LLC,"DCOR, L.L.C.",1.0
CONSOLIDATED WATER PWR CO,Consolidated Water Power Company,1.0
TEMBEC,Tembec Inc.,1.0
WISCONSIN ELECTRIC PWR CO,Wisconsin Electric Power Company,1.0
General Chemical Corp,General Crude Oil Co.,0.0
Ridge Crest Wind Partners LLC,"Cedar Ridge Wind, LLC",0.0
WestRock Corp-Panama City,WestRock Company,1.0
Chevron Refinery,Chevron Inc,1.0
Amazon,"Amazon, Inc.",1.0
ConocoPhillips Alliance Refinery,ConocoPhillips,1.0
ConocoPhillips Billings Refinery,ConocoPhillips,1.0
Akins,"Akins, Llc",1.0
Maxim,Maxim Inc.,1.0
Yahoo!,Yahoo! Inc.,1.0
Lowell Cogeneration Co LP,"Las Vegas Cogeneration II, L.L.C.",0.0
Chemical Lime Co,Chemical Properties L.L.C.,0.0
Central Antelope Dry Ranch C LLC,Canada Dry Corp.,0.0
KGEN Power Partners LLC,KGen Power LLC,1.0
Wilton Wind II LLC,Ha Wind Ii Llc,1.0
Power Resources Ltd,Alpena Power Resources Ltd.,0.0
LES Project Holdings LLC,"Ltl Holdings, Ltd., L.L.P.",0.0
Massachusetts Mun Wholes Electric Co,Massachusetts Electric Company,0.0
Massachusetts Mun Wholes Electric Co,Massachusetts Municipal Wholesale Electric Company,1.0
Second Imperial Geothermal Co,Second Imperial Geothermal Company,1.0
Osprey Energy Center,Osprey Energy Ltd.,0.0
East Coast Power LLC,East Coast Power L.L.C.,1.0
Exxon Co USA,Exxon Mobil Corporation,1.0
Nevada Power Authority,Nevada Power Company,0.0
BASF Corportion,BASF Corporation,1.0
KJC Operating Co,Kjc Operating Company,1.0
Dalton Utilities,"Dalton Utilities, Inc.",1.0
Alaska Power and Telephone Co,Alaska Power & Telephone Company,1.0
Union Camp Corp,Union Camp Corporation,1.0
Valero Refining Co New Jersey,Valero Refining Company,1.0
Gregory Power Partners LP,"Gregory Power Partners, L.P.",1.0
Cardinal Operating Co,"Cardinal Operating Company, LLC",1.0
Appalachian Power Co,Appalachian Power Company,1.0
Monongahela Power Co,Monongahela Power Company,1.0
Hoover Inc,Hoover Inc.,1.0
"Two Harbors, City of",Two Harbors Operating Company Llc,0.0
"Marquette, City of",Marquette Corp.,0.0
Hunterdon Cogeneration LP,Hopewell Cogeneration LP,0.0
Ingredion Inc,Ingredion Incorporated,1.0
Logan Generating Company LP,"Pittsfield Generating Company, LP",0.0
Baltimore Gas & Electric Co,Baltimore Gas and Electric Company,1.0
Bastrop Energy Partners LP,"Bastrop Energy Partners, L.P.",1.0
LSP Energy LTD Partnership,LSP Energy Limited Partnership,1.0
INEOS USA LLC,INEOS Bio USA LLC,0.0
Heard County Power LLC,"Heard County Power, L.L.C.",1.0
Cloverland Electric Coop,Cloverland Electric Cooperative Inc.,1.0
Clipper Windpower Inc,"Clipper Windpower, LLC",1.0
Sonoco Products Co,Sonoco Products Company,1.0
Solar Turbines,Solar Turbines Incorporated,1.0
PSEG Solar Soure,PSEG Solar Source,1.0
Suntrust Leasing Corp,SunTrust Leasing Corporation,1.0
Wolverine Power Supply Coop,"Wolverine Power Supply Cooperative, Inc.",1.0
LSP Whitewater LP,LSP-Whitewater Limited Partnership,1.0
Dow Jones & Co,"Dow Jones & Company, Inc.",1.0
Mitsui & Co,"Mitsui & Co. , Inc.",1.0
Delmarva Power,Delmarva Power & Light Co.,1.0
Exelon Gen Co LLC,"Exelon Generation Company, LLC",1.0
TransAlta Energy Mktg Inc,TransAlta Energy Marketing Inc.,1.0
Harbor Cogeneration Co,Harbor Cogeneration Company LLC,1.0
Nevada Cogeneration Assoc # 1,Nevada Cogeneration Associates #1,1.0
Nevada Cogeneration Assoc 1,Nevada Cogeneration Associates #1,1.0
Phillips 66 Co,Phillips 66,1.0
Panda Brandywine LP,"Panda-Brandywine, L.P.",1.0
Corn Belt Power Coop,Corn Belt Power Cooperative,1.0
Chevron USA,Chevron U.S.A. Inc.,1.0
Loma Linda University,Loma Linda Water Company,0.0
Crozer Chester Medical Center,"Charter Medical-Clayton County, Inc.",0.0
AES Wolf Hollow LP,"Wolf Hollow I Power, LLC",1.0
Cogentrix of Pennsylvania Inc,"CGX Energy, LLC",1.0
PG & E Dispersed Geng Co LLC,"PG&E Generating Company, LLC",1.0
NextEra Energy Wolf Ridge LLC,"Wolf Robotics, LLC",0.0
Ryan Wolf,Red Wolf Refining Corporation,0.0
Southern Illinois Power Coop,Southern Illinois Power Cooperative Inc.,1.0
Pepperell Hydro Company LLC,Pepperell Hydro Co Llc,1.0
Union Bank of California NA,Union Bank Of Florida,0.0
Northern California Power,Northern California Bancorp Inc,0.0
Formosa Plastics Corp,"Formosa Plastics Corporation, U.S.A.",1.0
Catamount Energy Corp,Catamount Energy Corporation,1.0
Enbridge G & P LP,Enbridge G&P Limited Partnership,1.0
McBryde Sugar Co Ltd,"McBryde Sugar Company, LLC",1.0
Raft River Energy 1 LLC,Raft River Energy I LLC,1.0
SFR Hydro Cor,SFR Hydro Corp.,1.0
Eli Lilly & Co,Eli Lilly and Company,1.0
"Salisbury, City of",Salisbury Oil Co,0.0
Joe Wolf,"Wolf-tec, Inc.",0.0
Hawaiian Electric Co Inc,Hawaiian Electric Company Inc.,1.0
Celina Solar Project #1 LLC,"Celina Solar Project I, LLC",1.0
Bowersock Mills & Power Co,The Bowersock Mills & Power Co,1.0
Aragonne Wind II LLC,Ha Wind Ii Llc,0.0
High Prairie Wind Farm II LLC,Ha Wind Ii Llc,0.0
PACIFIC GAS & ELECTRIC CO,Pacific Gas and Electric Company,1.0
Minnkota Power Coop Inc,"Minnkota Power Cooperative, Inc.",1.0
Southern Electric Generatg Co,Southern Electric Generating Company,1.0
Cedar Bay Generating Co L P,Cedar Bay Generating Company L.P.,1.0
Indiana Michigan Power Co,Indiana Michigan Power Company,1.0
Central Illinois Light Co,Central Illinois Light Company,1.0
Starbucks,Starbucks Corporation,1.0
Tronox,"Tronox, LLC",1.0
Frontera Generation LP,Frontera Generation Limited Partnership,1.0
Watson Cogen Co,Watson Cogeneration Company,1.0
Oakdale Electric Coop,"Oakdale Electric Cooperative, Inc.",1.0
Black Hills Corp,Black Hills Corporation,1.0
PEPCO Energy Service Inc,"Pepco Energy Services, Inc.",1.0
IBM,International Business Machines Corporation,1.0
Tulsa LFG LLC,"Tulsa Asphalt, L.L.C.",0.0
Renewable Energy Alternatives LLC,Renewable Energy Corp.,0.0
Morgan City,Morgan Cooper Inc,0.0
Berkeley Leasing LLC,BRP Leasing LLC,0.0
Newington Energy LLC,"Newington Energy, L.L.C.",1.0
PowerSmith Cogen Proj LP,"PowerSmith Cogeneration Project, LP",1.0
Shenango Inc,Shenango Incorporated,1.0
"Union City, City of",Union Chemical Corp,1.0
IPC,"IPC , Inc.",1.0
Occidental College,Occidental Chemical Corporation,0.0
George Weston Bakeries,George Weston Limited,0.0
Vermont Yankee Nucl Pwr Corp,Vermont Yankee Nuclear Power Corporation,1.0
MM Milliken Genco LLC,Nm Milliken Genco Llc,1.0
Bureau of Reclamation,Bureau of Trade,0.0
General Chemical Corp,General Foods Credit Corporation,0.0
Bunge Foods,"Bunge Funding, Inc",0.0
Derst Baking Co,"Derst Baking Company, LLC",1.0
Wellhead Services Inc,United Wellhead Services Inc,0.0
Quixx Corp,Quixx Corporation,1.0
Tosco Corp,Tosco Corporation,1.0
"Stockton, City of",Stockton Oil Company,0.0
Syracuse Energy Corp,Syracuse Energy Corporation,1.0
Mill's Pride LP,Mill's Pride L.P.,1.0
SAN DIEGO GAS & ELEC CO,San Diego Gas & Electric Company,1.0
Calpine Construction F Corp LP,"Calpine Construction Finance Company, L.P.",1.0
AES Deepwater Inc,"AES Deepwater, LLC",
AMERESCO Delaware Central,"Ameresco, Inc.",1.0
Dynegy,Dynegy Inc.,1.0
Green Energy Partners,Green Energy Partners / Stonewall LLC,1.0
Northeast Energy Assoc L P,Northeast Energy LP,1.0
Windpower Partners 1993 LP,Windpower Partners 1994 LP,
Heartland Community College,Heartland Community Development Inc,0.0
Shell Wind Energy Inc,"Shell WindEnergy, Inc.",1.0
SunEdison LLC,"SunEdison Canada, LLC",0.0
Interstate Power Co,Interstate Power and Light Company,0.0
Saguaro Power Co,"Saguaro Power Company, a Limited Partnership",1.0
Bridgewater Power Co LP,Bridgewater Power Company LP,1.0
Reliant Energy Ellwood Inc,"Reliant Energy, Inc.",1.0
Fresh Air Energy XXII LLC,"Fresh Air Energy X, LLC",
Occidental Chemical Corporatio,Occidental Chemical Corporation,1.0
Reliant Energy Coolwater LLC,"Reliant Energy Solutions Northeast, L.L.C.",
Crown Vantage Corp,Crown Vantage Inc.,1.0
Chattahoochee Energy,Chattahoochee EMC,1.0
FiberMark,"Fibermark, Inc.",1.0
LG & E Power Monroe LLC,LG&E Power Inc.,
NEW ENGLAND POWER CO,New England Power Company,1.0
Babcock & Brown Renewable Holdings Inc,"Babcock & Wilcox Holdings, Inc.",0.0
Dana Commercial Credit,"Dana Commercial Vehicle Products, Llc",0.0
Cambria Cogen,Cambria Cogen Company,1.0
Duke Energy Commercial Asset Management,"Duke Energy Commercial Enterprises, Inc.",
Central Maine Power Co,Central Maine Power Company,1.0
Howell Petroleum Corp sub of Anadarko,Howell Petroleum Corporation,1.0
Southern Energy Inc Texa,"Southern Energy Co., Inc.",1.0
Lion Copolymer LLC,Lion Copolymer Geismar Services LLC,0.0
KDC Solar TLS LLC,KDC Solar LLC,1.0
FPL Energy Wyoming Wind LLC,"FPL Energy Wind Funding, LLC",
Pacific Power Marketing,"Pacific Power Management, LLC",
Castleton Energy Center,"Castleton Energy Center, LLC",1.0
Hopewell Cogeneration Inc,Hopewell Cogeneration LP,
West Georgia Generating Co LP,"West Georgia Generating Company, LLC",
Goodyear Tire & Rubber Co,The Goodyear Tire & Rubber Company,1.0
CTV Marketing Group,Cynergy Marketing Group,0.0
CE Generation,CE Generation LLC,1.0
Ebensburg Investors LP,Ebensburg Investors Limited Partnership,1.0
First Solar Asset Management,"First Solar Asset Management, LLC",1.0
New Harquahala Generating Co LLC,"New Harquahala Generating Company, LLC",1.0
"California, City of",California City Bancorp,0.0
South Carolina Genertg Co Inc,South Carolina Community,
Powell Valley Electric Coop,"Powell Valley Electric Cooperative, Inc.",1.0
Arcadia Energy II LLC,"Arcadia Energy, LLC",
Tenaska III Inc,Tenaska Inc.,1.0
Heorot Power Management,Heorot Power Holdings LLC,0.0
Nevada Cogeneration Assoc 2,Nevada Cogeneration Associates #2,1.0
FPL Energy PennsylvaniaWindLLC,"FPL Energy Services, Inc.",
"San Francisco City &, County of",San Francisco Co.,0.0
Western Resources Inc,Western Resources Capital I,
FPL Energy MH50 LP,"FPL Energy Marcus Hook, LP",
Commonwealth Atlantic L P,Commonwealth Atlantic Power LLC,
Wolverine Pwr Supply Coop Inc,"Wolverine Power Supply Cooperative, Inc.",1.0
American Ref-Fuel Co of SE CT,American Ref-Fuel Company,1.0
Oswego Hydro Partners LP,"Oswego Hydro Partners, L.P.",1.0
Kansas Electric Power Coop Inc,"Kansas Electric Power Cooperative, Inc.",1.0
"Lyndonville, Village of","Village of Lyndonville, Vermont Electric Dept",1.0
South Glens Falls Energy LLC,"South Glens Falls, LLC",
Duke Energy Madison Genera,"Duke Energy Madison, LLC",1.0
EQ-Waste Energy Services Inc,"Energy services, Inc.,Energy services, Inc.,",0.0
Citizens Utilities Co,Citizens Utilities Company,1.0
Constellation Power Source Gen,"Constellation Power Source, Inc.",1.0
American Ref-Fuel Co of Es,American Ref-Fuel Company,1.0
Montana Grimes County LLC,"Montana Grimes County, Inc.",
CMS Generation Genesee Co,CMS Generation Genesee Company,1.0
South Glens Falls LP,"South Glens Falls, LLC",
American Ref-Fuel Co of Hempst,American Ref-Fuel Company,1.0
Oswego Hydro Limited Partnership,"Oswego Hydro Partners, L.P.",1.0
EXETER Management Co,Exeter Management,1.0
VERMONT ELECTRIC COOP,Vermont Electric Cooperative,1.0
Washington Gas Energy Services Inc,"Energy Services, Inc.,Energy Services, Inc.,",0.0
Power Choice/Pepco Energy Serv,"Pepco Power Choice, Inc.",
Nantahala Power & Light Co,Nantahala Power and Light Company,1.0
FPL Energy Stateline II Inc,"FPL Energy Services II, Inc.",
Encogen One Partner Ltd,"Encogen One Partners, Ltd.",1.0
Washington Gas Energy Systems,Washington Energy Gas Marketing,
Vermont Public Pwr Supply Auth,Vermont Public Power Supply Authority,1.0
Boston Edison Co,Boston Edison Company,1.0
WPS New England Generation Inc,"WPS New England, Inc.",
American Ref-Fuel Co of DE Val,American Ref-Fuel Company,1.0
Golden State Energy LLC,Golden State,0.0
Central Power and Lime Inc,"Central Power and Light Company 44%,     Central Power and Light Company 44%,",
Cedar II Power Corporation,"Cedar II Power, LLC",1.0
American Ref-Fuel Co of DE Valley,American Ref-Fuel Company,1.0
PSI Energy Inc,"PSI Energy Argentina, Inc.",
Allegheny Energy SupplyWheatld,"Allegheny Energy Supply Company , LLC,       Allegheny Energy Supply Company , LLC,",1.0
CH Resources Syracuse,"CH Resources, Inc.",1.0
Conectiv Delmarva Gen Inc,"Conectiv Delmarva Generation, Inc.",1.0
American Ref-Fuel of Delaw,American Ref-Fuel Company,1.0
Pelican Utility Inc,Pelican Utility Company,1.0
Independent Power Producer,"Independent Power Corporation, plc",
Energy Investment Fund,"Energy Investment, Inc.",0.0
Washington Gas Energy Systems Inc,Washington Energy Gas Marketing,
United Power Assn,United Power and Land,0.0
Pelican Utility District,Pelican Utility Company,
NEO Corp,NEO Corporation,1.0
Innovative Energy Systems Inc,"Innovative Energy Systems, LLC.",1.0
Duke Energy Oakland LLC,Duke Energy LLC,1.0
Duke Energy Madison LLC,Duke Energy LLC,1.0
Allegheny Electric Coop Inc,"Allegheny Electric Cooperative, Inc.",1.0
Shell Renewables,Shell Martinez Refinery,1.0
Jason Treuman,Jason Incorporated,0.0
East Kentucky Power Coop Inc,"East Kentucky Power Cooperative, Inc.",1.0
FPL Energy Burleigh County Wind LLC,"FPL Energy Wind Funding, LLC",1.0
Badger Creek Ltd,"Badger Creek Limited, L.P.",1.0
Reliant Energy Etiwanda Inc,"Reliant Energy, Inc.",1.0
Reliant Energy Mandalay Inc,"Reliant Energy, Inc.",1.0
South Texas Electric Coop Inc,"South Texas Electric Cooperative, Inc.",1.0
Tenaska Alabama IV Inc,"Tenaska Alabama II Partners, L.P.",1.0
Alcoa Generating Corp,Alcoa Power Generating Inc.,1.0
PSEG Lawrenceburg Engy Co LLC,PSEG Global L.L.C.,1.0
British Energy PLC,British Energy Ltd,1.0
Tenaska V Inc,Tenaska Inc.,1.0
Questar Gas Management Co,Questar Gas Company,1.0
General Mills Operations Inc,"General Mills Operations, LLC",1.0
FPL Energy Montezuma Wind,"FPL Energy Wind Funding, LLC",1.0
Resource Technology Corp,Resource Technology Corporation,1.0
Reliant Energy Coolwater Inc,"Reliant Energy, Inc.",1.0
Duke Energy Southaven LLC,Duke Energy LLC,1.0
Exelon New England Holdings LL,Exelon Hydro,1.0
RRI Energy Sabine Texas Inc,"RRI Energy, Inc.",1.0
GS Electric Generating CoopInc,Gs Electric Generating Cooperative Inc.,1.0
Anchor Wind LLC,Anchor Bank,0.0
ExxonMobil Corp,ExxonMobil Surety Corp.,1.0
Solar Turbines Inc,Solar Turbines Incorporated,1.0
Macon Electric Coop,"Macon Electric Cooperative, Inc.",1.0
AG Energy Inc,"AG Energy Resources, Inc.",1.0
EF Oxnard Inc,EF Oxnard LLC,1.0
"Burbank Water and Power, City of",Burbank Water & Power,1.0
Sea World of California,Sea World of Ohio,0.0
Reliant Energy Renewables Inc,"Reliant Energy, Inc.",1.0
BFI Waste Systems of GA LLC,"BFI Waste Systems of Georgia, LLC",1.0
Duke Energy Bridgeport LLC,Duke Energy LLC,1.0
Duke Energy Enterprise LLC,Duke Energy LLC,1.0
Orion Power Holdings,"Orion Power Holdings, LLC",1.0
Westrock,WestRock Company,1.0
Black Hills Idaho Management,"Black Hills Idaho Operations, LLC",1.0
Tenaska Indiana I LP,Tenaska Inc.,1.0
Progress Energy Ventures,Progress Energy Inc.,1.0
AES Delano Energy Corporation Inc,"AES Delano, Inc.",1.0
Indian Electric Coop Inc,"Indian Electric Cooperative, Inc.",1.0
Bio-Energy Corp,Bio-Energy Central Corporation,1.0
Iowa Methodist Medical Center,"Iowa Medical Waste Reduction Center, Inc.",0.0
Dynegy Power Holdings,Dynegy Power LLC,1.0
Mesquite Power LLC,"Mesquite Power & Gas, Inc.",1.0
National Bank of Arizona,"Bank of Arizona, National Association",0.0
Essential Power Rock Springs LLC,"Essential Power, LLC",1.0
Osaka Gas Rusk Power LLC,Osaka Gas Power America LLC,
Gramercy Alumina LLC,"Gramercy Alumina Holdings, Inc.",1.0
Consolidated Hydro New York Inc,"Consolidated Hydro Southeast, Inc.",1.0
FPL Energy AVEC LLC,"FPL Energy American Wind, LLC",1.0
Alliant Energy Integ Ser,"Alliant Energy Investments, Inc.",1.0
Boralex Sherman LLC,Boralex Inc.,
FPL Energy Wyman LLC,"FPL Energy Wind Funding, LLC",1.0
Tenaska Rusk Partners LP,Rusk Tenaska Inc,1.0
General Electric Capital Corp,General Electric Capital Corporation,1.0
Agrilectric Power Partners Ltd,"Agrilectric Power, Inc.",1.0
Reliant Energy Sabine DE Inc,"Reliant Energy, Inc.",1.0
Duke Energy Morro Bay LLC,Duke Energy LLC,1.0
White Pine Electric Power LLC,"White Pine Energy, LLC",1.0
SunE SEM 1 LLC,"SunE St. Cloud 1, LLC",1.0
Duke Energy Sandersville LLC,Duke Energy LLC,1.0
Cinergy Solutions O & M LLC,"Cinergy Solutions Partners, LLC",1.0
Corpus Christi Cogeneration LP,Corpus Christi Brine Services Lp,1.0
Tenaska Washington I LP,"Tenaska Washington Partners, L.P.",1.0
Covanta Mid-Connecticut Inc,"Covanta Mid-Conn, Inc.",1.0
Kinder Morgan Yates Operation,"Kinder Morgan , Inc.",1.0
Thermal Energy Development Partners L P,"Thermal Energy Development Partnership, L.P.",1.0
Corn Products Intl Inc,"Corn Products Development, Inc.",1.0
Stockton Co Gen 1 Inc,"Stockton Cogen , Inc.",1.0
Decker Energy Intl Inc,"Decker Energy International, Inc.",1.0
SunE DM LLC,Sune Dec1 LLC,1.0
AES Thames Inc,"AES Thames, L.L.C.",1.0
PORTLAND GENERAL ELEC CO,Portland General Electric Company,1.0
SunE AZ1 LLC,"Sune Az2, LLC",1.0
Morton International Inc,"Morton International, LLC",1.0
DEGS Wind 1 LLC,"DEGS Wind I, LLC",1.0
Waste Management Energy Solutions Inc,Waste Management Energy Services,1.0
The Westervelt Co,"The Westervelt Company, Inc.",1.0
United Power Assn,"United Power, Inc.",1.0
Duke Energy Hot Spring LLC,Duke Energy LLC,1.0
Duke Energy New Albany LLC,Duke Energy LLC,1.0
Covanta Lake Inc,"Covanta Lake II, Inc.",1.0
Paragould Light & Water Comm,Paragould Light and Water Commission,1.0
Total Petrochemicals USA Inc,"Total Petrochemicals & Refining USA, Inc.",1.0
Washington Gas Energy Services Inc,"Washington Services, Inc.",1.0
Conetoe Solar LLC,"Conetoe II Solar, LLC",1.0
Seminole Electric Coop Inc,"Seminole Electric Cooperative, Inc",1.0
Crystal Flash Ltd,Crystal Flash Limited Partnership,1.0
Confederated Tribes-Warm Spgs,Confederated Tribes of Warm Springs,1.0
Catalyst Paper Corp,Catalyst Paper Energy Holdings Inc.,1.0
NorthWestern Energy DGGS,"NorthWestern Energy Development, LLC",1.0
Reliant Energy Field Services,Reliant Energy Retail Services LLC,1.0
Armstrong Energy LP LLLP,"Armstrong Energy Limited Partnership, LLLP",1.0
Central Vermont Pub Serv Corp,Central Vermont Public Service Corp.,1.0
Block Island Power Co,Block Island Power Company Inc.,1.0
Sunray Operating Services LLC,Sunray Operating Company LLC,1.0
Gilroy Energy Center for Riverview,Gilroy Energy Center LLC,1.0
Doyon Utilities,"Doyon, Limited",1.0
FPL Energy Upton Wind LP,"FPL Energy Wind Funding, LLC",1.0
