query_string,candidate_string,match
Copperhead Chemical Company Inc,COPPERHEAD CHEMICAL COMPANY INC,1
"Polk County, OR","POLK COUNTY, OR",1
"Federici, Ronald S PsyD","FEDERICI, RONALD S PSYD",1
"Equinox Capital, Inc.","EQUINOX CAPITAL, INC.",1
General Cigar Company Inc,GENERAL CIGAR COMPANY INC,1
Inter-local Pension Fund,INTER-LOCAL PENSION FUND,1
Edison Capital Housing Investments,EDISON CAPITAL HOUSING INVESTMENTS,1
Professional Facilities Management,PROFESSIONAL FACILITIES MANAGEMENT,1
Horn & Assoc,HORN & ASSOC,1
"State of Indiana, Office of the Governor","STATE OF INDIANA, OFFICE OF THE GOVERNOR",1
International Bank,INTERNATIONAL BANK,1
Westminster College UT,WESTMINSTER COLLEGE UT,1
County of Mariposa,COUNTY OF MARIPOSA,1
Sensis Corporation,SENSIS CORPORATION,1
Points of Light Foundation,POINTS OF LIGHT FOUNDATION,1
"City of Brisbane, CA","CITY OF BRISBANE, CA",1
"Network Investor Communications, Inc.","NETWORK INVESTOR COMMUNICATIONS, INC.",1
City of La Habra CA,CITY OF LA HABRA CA,1
Short Sales Redefined,SHORT SALES REDEFINED,1
"TriNet Group, Inc.","TRINET GROUP, INC.",1
Nurse-Family Partnership,NURSE-FAMILY PARTNERSHIP,1
American Flange Producers Marking Cltn,AMERICAN FLANGE PRODUCERS MARKING CLTN,1
Erie County Water Authority,ERIE COUNTY WATER AUTHORITY,1
The Borderplex Alliance,THE BORDERPLEX ALLIANCE,1
Eutelsat America,EUTELSAT AMERICA,1
"Aspen Systems, Inc.","ASPEN SYSTEMS, INC.",1
Yeshiva Beth Yehuda,YESHIVA BETH YEHUDA,1
Enterprise Information Solutions,ENTERPRISE INFORMATION SOLUTIONS,1
Hamilton Properties,HAMILTON PROPERTIES,1
American Wine Heritage Alliance,AMERICAN WINE HERITAGE ALLIANCE,1
National Association of Securities Professionals,NATIONAL ASSOCIATION OF SECURITIES PROFESSIONALS,1
"Memphis Light, Gas and Water Division","MEMPHIS LIGHT, GAS AND WATER DIVISION",1
5D Research Inc,5D RESEARCH INC,1
Aerojet-General Corporation,AEROJET-GENERAL CORPORATION,1
Mitsui Corporation,MITSUI CORPORATION,1
Universal Home Health Services,UNIVERSAL HOME HEALTH SERVICES,1
Medisca,MEDISCA,1
Coopers Ferry Development Assn,COOPERS FERRY DEVELOPMENT ASSN,1
Ipsen Biopharmaceuticals,IPSEN BIOPHARMACEUTICALS,1
Shoshone-Bannock Tribes,SHOSHONE-BANNOCK TRIBES,1
California Retired Teachers Association,CALIFORNIA RETIRED TEACHERS ASSOCIATION,1
American College for Advancement in Med,AMERICAN COLLEGE FOR ADVANCEMENT IN MED,1
Icahn Institute for Genomics and Multiscale Biology,ICAHN INSTITUTE FOR GENOMICS AND MULTISCALE BIOLOGY,1
Energy Redevelopment Co,ENERGY REDEVELOPMENT CO,1
Huntington Ingalls Industries Inc,HUNTINGTON INGALLS INDUSTRIES INC,1
"Erath County, TX","ERATH COUNTY, TX",1
Miami Jewish Hospital & Home for Aged,MIAMI JEWISH HOSPITAL & HOME FOR AGED,1
New York State Chiefs of Police,NEW YORK STATE CHIEFS OF POLICE,1
TMT Development Co,TMT DEVELOPMENT CO,1
Vonage Holdings Corp.,VONAGE HOLDINGS CORP.,1
"Elliott Associates, LP","ELLIOTT ASSOCIATES, LP",1
Discovery World Pier Wisconsin,DISCOVERY WORLD PIER WISCONSIN,1
"Mestek, Inc.","MESTEK, INC.",1
National Council of Security Police,NATIONAL COUNCIL OF SECURITY POLICE,1
"New Era Contract Sales, Inc.","NEW ERA CONTRACT SALES, INC.",1
Indian Land Working Group,INDIAN LAND WORKING GROUP,1
"Jefferson Davis County, Mississippi Board of Supervisors","JEFFERSON DAVIS COUNTY, MISSISSIPPI BOARD OF SUPERVISORS",1
North Shore Cataract and Laser Center LLC,NORTH SHORE CATARACT AND LASER CENTER LLC,1
Gila River Telecommunications,GILA RIVER TELECOMMUNICATIONS,1
North Carolina Peanut Growers Assn,NORTH CAROLINA PEANUT GROWERS ASSN,1
"JELD-WEN, inc.","JELD-WEN, INC.",1
John E Fogarty Center,JOHN E FOGARTY CENTER,1
Howard County,HOWARD COUNTY,1
"Patriot Ordnance Factory USA, Inc.","PATRIOT ORDNANCE FACTORY USA, INC.",1
AirMap,AIRMAP,1
West Gulf Maritime Assn,WEST GULF MARITIME ASSN,1
Devault & Assoc,DEVAULT & ASSOC,1
Natl Conf on Public Employee Retirement,NATL CONF ON PUBLIC EMPLOYEE RETIREMENT,1
Skyview Solutions,SKYVIEW SOLUTIONS,1
Martin Carrillo,MARTIN CARRILLO,1
Sumitomo Rubber Industries,SUMITOMO RUBBER INDUSTRIES,1
ORC Industries,ORC INDUSTRIES,1
"Seminole Electric Cooperative, Inc","SEMINOLE ELECTRIC COOPERATIVE, INC",1
Aurora Flight Sciences,AURORA FLIGHT SCIENCES,1
TorchStone Page,TORCHSTONE PAGE,1
AirWater Corp,AIRWATER CORP,1
Gundersen Lutheran Medical Foundation,GUNDERSEN LUTHERAN MEDICAL FOUNDATION,1
Dandong Port Co,DANDONG PORT CO,1
Healthcare Products Coalition,HEALTHCARE PRODUCTS COALITION,1
Industrial Steel Treating Co.,INDUSTRIAL STEEL TREATING CO.,1
Yakima Power,YAKIMA POWER,1
"The Bank of New York Mellon Trust Company, N.A.","THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A.",1
Third Point Reinsurance,THIRD POINT REINSURANCE,1
"Genomatica, Inc.","GENOMATICA, INC.",1
Counter Brands LLC,COUNTER BRANDS LLC,1
"Pilot Catastrophe Services, Inc.","PILOT CATASTROPHE SERVICES, INC.",1
Mgp Instruments,MGP INSTRUMENTS,1
John Hancock Mutual Life,JOHN HANCOCK MUTUAL LIFE,1
Leasing Coalition,LEASING COALITION,1
Powder Technology,POWDER TECHNOLOGY,1
Citizens Against the Refuge Proposal,CITIZENS AGAINST THE REFUGE PROPOSAL,1
Ufa Inc,UFA INC,1
RAG American Coal,RAG AMERICAN COAL,1
Greencastle Assoc Consulting,GREENCASTLE ASSOC CONSULTING,1
Southeast Council Dairy Farmer,SOUTHEAST COUNCIL DAIRY FARMER,1
Physimetrics,PHYSIMETRICS,1
Adult Congenital Heart Assn,ADULT CONGENITAL HEART ASSN,1
Mutualink Inc.,MUTUALINK INC.,1
"Advanced Computer and Communications, LLC","ADVANCED COMPUTER AND COMMUNICATIONS, LLC",1
Agriculture Development Council of the University of Arkansas Foundation,AGRICULTURE DEVELOPMENT COUNCIL OF THE UNIVERSITY OF ARKANSAS FOUNDATION,1
Specialized Technical Services,SPECIALIZED TECHNICAL SERVICES,1
ECS Federal LLC,ECS FEDERAL LLC,1
Stemcyte Inc,STEMCYTE INC,1
Bovis Lend Lease Holdings Inc,BOVIS LEND LEASE HOLDINGS INC,1
VITAS Innovative Hospice Care,VITAS INNOVATIVE HOSPICE CARE,1
Alta Wind IV LLC,ALTA WIND IV LLC,1
"Security with Advanced Technology, Inc.","SECURITY WITH ADVANCED TECHNOLOGY, INC.",1
Sycuan Band of the Kumeyaay Nation,SYCUAN BAND OF THE KUMEYAAY NATION,1
Deutsche Enterprises Group Inc.,DEUTSCHE ENTERPRISES GROUP INC.,1
Tinuum Group LLC,TINUUM GROUP LLC,1
The Reform Institute,THE REFORM INSTITUTE,1
Santa Fe Indian School,SANTA FE INDIAN SCHOOL,1
Dry Prairie Rural Water,DRY PRAIRIE RURAL WATER,1
Lumeta Corporation,LUMETA CORPORATION,1
Russian Ferro-Alloys Inc,RUSSIAN FERRO-ALLOYS INC,1
GLO Solutions Inc,GLO SOLUTIONS INC,1
Bacardi-Martini USA,BACARDI-MARTINI USA,1
Research Planning,RESEARCH PLANNING,1
Warrick Operations,WARRICK OPERATIONS,1
Trump Entertainment Resorts,TRUMP ENTERTAINMENT RESORTS,1
United Industries Corp,UNITED INDUSTRIES CORP,1
African Federal Group,AFRICAN FEDERAL GROUP,1
Chloropicrin Mfrs Task Force,CHLOROPICRIN MFRS TASK FORCE,1
Rogers & Associates Forestry Consultants,ROGERS & ASSOCIATES FORESTRY CONSULTANTS,1
"SunE SEM 1, LLC","SUNE SEM 1, LLC",1
La Porte Independent School District,LA PORTE INDEPENDENT SCHOOL DISTRICT,1
"White Mountain Insurance Group, Ltd.","WHITE MOUNTAIN INSURANCE GROUP, LTD.",1
Hunton & Williams,HUNTON & WILLIAMS,1
Appsential LLC,APPSENTIAL LLC,1
"C3-ilex, LLC","C3-ILEX, LLC",1
Placida Beach Condominium Assn,PLACIDA BEACH CONDOMINIUM ASSN,1
Manitoba International Pharmacists Assn,MANITOBA INTERNATIONAL PHARMACISTS ASSN,1
"Luse, Lehman et al","LUSE, LEHMAN ET AL",1
"DeKalb County, GA","DEKALB COUNTY, GA",1
Optoelectronics Industry Development Association,OPTOELECTRONICS INDUSTRY DEVELOPMENT ASSOCIATION,1
Portadam Inc,PORTADAM INC,1
Shell Canada Resources Ltd.,SHELL CANADA RESOURCES LTD.,1
Nicholas Gonzales & Linda Isaacs,NICHOLAS GONZALES & LINDA ISAACS,1
Western Cancer Center Inc,WESTERN CANCER CENTER INC,1
Bioject Medical Technologies Inc,BIOJECT MEDICAL TECHNOLOGIES INC,1
NYC Partnership & Chamber of Commerce,NYC PARTNERSHIP & CHAMBER OF COMMERCE,1
"Meat Importers Council of America, Inc.","MEAT IMPORTERS COUNCIL OF AMERICA, INC.",1
Campaign for Medical Research,CAMPAIGN FOR MEDICAL RESEARCH,1
Center for Rural Affairs,CENTER FOR RURAL AFFAIRS,1
Intertek Testing Services NA Inc,INTERTEK TESTING SERVICES NA INC,1
Barclays Capital,BARCLAYS CAPITAL,1
Seamar Management S.A.,SEAMAR MANAGEMENT S.A.,1
SuperGen Inc,SUPERGEN INC,1
National Association of Psychiatric Health Systems,NATIONAL ASSOCIATION OF PSYCHIATRIC HEALTH SYSTEMS,1
Florida Office,FLORIDA OFFICE,1
Denbury Resources,DENBURY RESOURCES,1
NRG Texas Gregory LLC,NRG TEXAS GREGORY LLC,1
American Airports Political Action Committee,AMERICAN AIRPORTS POLITICAL ACTION COMMITTEE,1
Direct Pharmacy Service,DIRECT PHARMACY SERVICE,1
ClimateMaster Inc,CLIMATEMASTER INC,1
Hard Count Inc,HARD COUNT INC,1
BP Corporation North America Inc,BP CORPORATION NORTH AMERICA INC,1
BFX Hospitality Group,BFX HOSPITALITY GROUP,1
MAXIMUS Inc,MAXIMUS INC,1
NEXA Capital Partners LLC,NEXA CAPITAL PARTNERS LLC,1
Goodman Properties Inc,GOODMAN PROPERTIES INC,1
Hearst-Argyle Television Inc,HEARST-ARGYLE TELEVISION INC,1
Oktibbeha County Board of Supervisors,OKTIBBEHA COUNTY BOARD OF SUPERVISORS,1
Bacardi North America Inc,BACARDI NORTH AMERICA INC,1
Southern Strategy Group of N LA,SOUTHERN STRATEGY GROUP OF N LA,1
"Cavalry Security Group, LLC","CAVALRY SECURITY GROUP, LLC",1
American National Power,AMERICAN NATIONAL POWER,1
American Heart Association,AMERICAN HEART ASSOCIATION,1
North American Carbon Capture Storage Association,NORTH AMERICAN CARBON CAPTURE STORAGE ASSOCIATION,1
Piedmont Green Power Inc,PIEDMONT GREEN POWER INC,1
California Office Of Health Information Integrity,CALIFORNIA OFFICE OF HEALTH INFORMATION INTEGRITY,1
Weldbend Corp,WELDBEND CORP,1
"Arm-R-Lite Door Manufacturing Company, Ind.","ARM-R-LITE DOOR MANUFACTURING COMPANY, IND.",1
"Motion Picture Association of America, Inc.","MOTION PICTURE ASSOCIATION OF AMERICA, INC.",1
"City of Glendale, CA","CITY OF GLENDALE, CA",1
Ciagel,CIAGEL,1
Magistrate Judges Assn,MAGISTRATE JUDGES ASSN,1
Clark/Balfour Beatty J.V.,CLARK/BALFOUR BEATTY J.V.,1
Florida Billionaires PAC,FLORIDA BILLIONAIRES PAC,1
Range Fuels,RANGE FUELS,1
Best Buddies,BEST BUDDIES,1
Enterprise Electronics,ENTERPRISE ELECTRONICS,1
Gulf Citrus Growers Assn,GULF CITRUS GROWERS ASSN,1
Portals Deveopmant Assoc,PORTALS DEVEOPMANT ASSOC,1
Alabama A&M University,ALABAMA A&M UNIVERSITY,1
"City of Moultrie, GA","CITY OF MOULTRIE, GA",1
"Parry, Romani et al                     ","PARRY, ROMANI ET AL                     ",1
Genaissance Pharmaceuticals,GENAISSANCE PHARMACEUTICALS,1
American Society of News Editors,AMERICAN SOCIETY OF NEWS EDITORS,1
Harcum College,HARCUM COLLEGE,1
Archangel Systems,ARCHANGEL SYSTEMS,1
Akana Inc,AKANA INC,1
Owens Corning-Yapi Merkezi Pipe Industry,OWENS CORNING-YAPI MERKEZI PIPE INDUSTRY,1
Regeneron Pharmaceuticals Inc,REGENERON PHARMACEUTICALS INC,1
Tax Problem Resolution Services Cltn,TAX PROBLEM RESOLUTION SERVICES CLTN,1
Corcoran Irrigation District,CORCORAN IRRIGATION DISTRICT,1
Americans United,AMERICANS UNITED,1
City of Ofallon MO,CITY OF OFALLON MO,1
Federal National Payables,FEDERAL NATIONAL PAYABLES,1
United Airlines-EC-ALPA,UNITED AIRLINES-EC-ALPA,1
Venetian Casino Resort,VENETIAN CASINO RESORT,1
Rockwell Medical Technologies,ROCKWELL MEDICAL TECHNOLOGIES,1
Lone Star Regional Center LLC,LONE STAR REGIONAL CENTER LLC,1
Kick Drugs Out of America Foundation,KICK DRUGS OUT OF AMERICA FOUNDATION,1
Tommy Hilfiger USA,TOMMY HILFIGER USA,1
Bay County Bridge Authority,BAY COUNTY BRIDGE AUTHORITY,1
Pangea Resources Holding LLC,PANGEA RESOURCES HOLDING LLC,1
North Bay Produce,NORTH BAY PRODUCE,1
Darling International Inc,DARLING INTERNATIONAL INC,1
Wal-Mart 701 8th Street NW #200 Washington DC 20001,WAL-MART 701 8TH STREET NW #200 WASHINGTON DC 20001,1
LaHarpe-NRG L L C,LAHARPE-NRG L L C,1
Florida Crystals Corporation,FLORIDA CRYSTALS CORPORATION,1
"SolarOne Solutions, L.L.C.","SOLARONE SOLUTIONS, L.L.C.",1
Austin Powder Co,AUSTIN POWDER CO,1
All American Racers,ALL AMERICAN RACERS,1
"City of Rio Rancho, NM","CITY OF RIO RANCHO, NM",1
Residential Mortgage,RESIDENTIAL MORTGAGE,1
"Hincapie Sportswear, Inc.","HINCAPIE SPORTSWEAR, INC.",1
Woman's Hospital,WOMAN'S HOSPITAL,1
NumbersUSA.com,NUMBERSUSA.COM,1
Riverbank California Local Devel Auth,RIVERBANK CALIFORNIA LOCAL DEVEL AUTH,1
National Certification Board for Diabetes Educators,NATIONAL CERTIFICATION BOARD FOR DIABETES EDUCATORS,1
Aker Philadelphia Shipyard Inc,AKER PHILADELPHIA SHIPYARD INC,1
SB Strategic Consulting,SB STRATEGIC CONSULTING,1
Medefil Inc,MEDEFIL INC,1
Medifast,MEDIFAST,1
Franchise Finance Corp America,FRANCHISE FINANCE CORP AMERICA,1
"Flight Level Aviation, Inc.","FLIGHT LEVEL AVIATION, INC.",1
Community Health Advocates,COMMUNITY HEALTH ADVOCATES,1
Knightsbridge Biofuels LLC,KNIGHTSBRIDGE BIOFUELS LLC,1
MSB Communications,MSB COMMUNICATIONS,1
"The Salon People, Inc.","THE SALON PEOPLE, INC.",1
Assn of Texas Professional Educators,ASSN OF TEXAS PROFESSIONAL EDUCATORS,1
Earth Energy & Environment,EARTH ENERGY & ENVIRONMENT,1
Town of Surf City,TOWN OF SURF CITY,1
Conifer Health Solutions,CONIFER HEALTH SOLUTIONS,1
"Municipality of Villalba, PR","MUNICIPALITY OF VILLALBA, PR",1
Bear Stearns,BEAR STEARNS,1
TeamHealth,TEAMHEALTH,1
Tisbury Capital L P,TISBURY CAPITAL L P,1
Monster Energy Co,MONSTER ENERGY CO,1
Altermune,ALTERMUNE,1
Telatron Marketing Group,TELATRON MARKETING GROUP,1
Teen Screen Center for Mental Health Checkups,TEEN SCREEN CENTER FOR MENTAL HEALTH CHECKUPS,1
Stamats,STAMATS,1
American Ref-Fuel Company,AMERICAN REF-FUEL COMPANY,1
Martin County FL Board of Commissioners,MARTIN COUNTY FL BOARD OF COMMISSIONERS,1
Natural Products Assn,NATURAL PRODUCTS ASSN,1
Christopher Alf,CHRISTOPHER ALF,1
Spidescape Products,SPIDESCAPE PRODUCTS,1
Fox Inc,FOX INC,1
Clovis Unified School District,CLOVIS UNIFIED SCHOOL DISTRICT,1
Paragould Light & Water Comm,PARAGOULD LIGHT & WATER COMM,1
Granger Electric Co,GRANGER ELECTRIC CO,1
First National Bank Of The South,FIRST NATIONAL BANK OF THE SOUTH,1
"SquareLoop, Inc.","SQUARELOOP, INC.",1
Corporate Services International Inc,CORPORATE SERVICES INTERNATIONAL INC,1
The National Aviary,THE NATIONAL AVIARY,1
Kansas Army Ammunition Plant,KANSAS ARMY AMMUNITION PLANT,1
Encounter 2001  ,ENCOUNTER 2001  ,1
National Fire Sprinkler Association,NATIONAL FIRE SPRINKLER ASSOCIATION,1
J2 Engineering INC,J2 ENGINEERING INC,1
Environmental Resources,ENVIRONMENTAL RESOURCES,1
Hoveround Corp,HOVEROUND CORP,1
Industrial Truck Association,INDUSTRIAL TRUCK ASSOCIATION,1
Sucampo Pharmaceuticals Inc.,SUCAMPO PHARMACEUTICALS INC.,1
PetSmart,PETSMART,1
Interlink Electronics Inc,INTERLINK ELECTRONICS INC,1
Rice?s Gas & Oil Co.,RICE?S GAS & OIL CO.,1
Sanofi Pasteur,SANOFI PASTEUR,1
Veramark Technologies,VERAMARK TECHNOLOGIES,1
Suncor Energy America Inc,SUNCOR ENERGY AMERICA INC,1
Carroll & Froelich PLLC on behalf Internat'l Biometrics & Identification Assoc,CARROLL & FROELICH PLLC ON BEHALF INTERNAT'L BIOMETRICS & IDENTIFICATION ASSOC,1
Triple-S Management,TRIPLE-S MANAGEMENT,1
TriHealth,TRIHEALTH,1
Friends for Long Islands Heritage,FRIENDS FOR LONG ISLANDS HERITAGE,1
American Diagnostic Imaging,AMERICAN DIAGNOSTIC IMAGING,1
Universal Display Corp,UNIVERSAL DISPLAY CORP,1
Fund for Animals,FUND FOR ANIMALS,1
Louis Dreyfus Corporation,LOUIS DREYFUS CORPORATION,1
North Carolina Electronics & IT Assn,NORTH CAROLINA ELECTRONICS & IT ASSN,1
Matson Navigation,MATSON NAVIGATION,1
Rouge Steel,ROUGE STEEL,1
Proteus on Demand Facilities,PROTEUS ON DEMAND FACILITIES,1
Valeant Pharmaceuticals,VALEANT PHARMACEUTICALS,1
Fort Harrison Reuse Authority,FORT HARRISON REUSE AUTHORITY,1
South Florida Auto Dealers Association,SOUTH FLORIDA AUTO DEALERS ASSOCIATION,1
Competitive Carriers Association,COMPETITIVE CARRIERS ASSOCIATION,1
National Assm of Government Employees,NATIONAL ASSM OF GOVERNMENT EMPLOYEES,1
Coalition of Services Industries,COALITION OF SERVICES INDUSTRIES,1
St Louis Science Center,ST LOUIS SCIENCE CENTER,1
Cantu Services,CANTU SERVICES,1
DVBE Network,DVBE NETWORK,1
P.E. Arkansas Electric Cooperative Corporation,P.E. ARKANSAS ELECTRIC COOPERATIVE CORPORATION,1
Amalgamated Sugar Corporation,AMALGAMATED SUGAR CORPORATION,1
JM Family Enterprises Inc,JM FAMILY ENTERPRISES INC,1
Military Benefit Assn,MILITARY BENEFIT ASSN,1
ZOLL Medical Corporation,ZOLL MEDICAL CORPORATION,1
Wildlife Conservation Society,WILDLIFE CONSERVATION SOCIETY,1
Defenders of Wildlife Action Fund,DEFENDERS OF WILDLIFE ACTION FUND,1
"City of Glenpool, OK","CITY OF GLENPOOL, OK",1
Mobilvox Inc,MOBILVOX INC,1
Virent Inc,VIRENT INC,1
FP2 Inc,FP2 INC,1
Qualcomm Inc,QUALCOMM INC,1
Painters & Allied Trades Union,PAINTERS & ALLIED TRADES UNION,1
Bgi International Consulting Services,BGI INTERNATIONAL CONSULTING SERVICES,1
Education Leaders Action Council,EDUCATION LEADERS ACTION COUNCIL,1
"Meetup, Inc.","MEETUP, INC.",1
AmeriSpec Inc,AMERISPEC INC,1
Great Northern Properties,GREAT NORTHERN PROPERTIES,1
Laurus Energy Inc,LAURUS ENERGY INC,1
The American Institute for History Education,THE AMERICAN INSTITUTE FOR HISTORY EDUCATION,1
"The Livingston Group, LLC -","THE LIVINGSTON GROUP, LLC -",1
"Advanced Green Innovations, LLC","ADVANCED GREEN INNOVATIONS, LLC",1
London Bridge Trading Co,LONDON BRIDGE TRADING CO,1
Farmington River Power Company,FARMINGTON RIVER POWER COMPANY,1
FirstEnergy Nuclear Generation LLC,FIRSTENERGY NUCLEAR GENERATION LLC,1
Corrections USA,CORRECTIONS USA,1
"Port of Seattle, WA","PORT OF SEATTLE, WA",1
Avanti Management Group,AVANTI MANAGEMENT GROUP,1
Capnia,CAPNIA,1
Juice Products Association,JUICE PRODUCTS ASSOCIATION,1
Universal Technical Resource Services,UNIVERSAL TECHNICAL RESOURCE SERVICES,1
"Concordia Pharmaceuticals, Inc.","CONCORDIA PHARMACEUTICALS, INC.",1
Portable Sanitation Assn International,PORTABLE SANITATION ASSN INTERNATIONAL,1
Beverly Oncology & Imaging Centers Inc,BEVERLY ONCOLOGY & IMAGING CENTERS INC,1
Mother Energy Inc,MOTHER ENERGY INC,1
Scientific-Atlanta,SCIENTIFIC-ATLANTA,1
Abraham Lincoln Fdtn/Public Policy Rsrch,ABRAHAM LINCOLN FDTN/PUBLIC POLICY RSRCH,1
Baker & Hostetler,BAKER & HOSTETLER,1
Mountain Creek Resort,MOUNTAIN CREEK RESORT,1
M3 Eagle L.L.C.,M3 EAGLE L.L.C.,1
Electrochemical Oxygen Concepts Inc,ELECTROCHEMICAL OXYGEN CONCEPTS INC,1
American Energy Alliance,AMERICAN ENERGY ALLIANCE,1
C&W Diving Services,C&W DIVING SERVICES,1
Cache Highland Water Association,CACHE HIGHLAND WATER ASSOCIATION,1
MultiDimensional Imaging,MULTIDIMENSIONAL IMAGING,1
In-Pipe Technology Company,IN-PIPE TECHNOLOGY COMPANY,1
American Samoa,AMERICAN SAMOA,1
Apartment Investment Management Company,APARTMENT INVESTMENT MANAGEMENT COMPANY,1
Altern Access,ALTERN ACCESS,1
"International Swaps and Derivatives Association, Inc.","INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION, INC.",1
Eagle Industries Unlimited,EAGLE INDUSTRIES UNLIMITED,1
Fedn of the Industries of Sao Paolo,FEDN OF THE INDUSTRIES OF SAO PAOLO,1
Flaherty & Crumrine Incorporated,FLAHERTY & CRUMRINE INCORPORATED,1
Coalition To Promote US Reinvestment,COALITION TO PROMOTE US REINVESTMENT,1
Wildcat Wind LLC,WILDCAT WIND LLC,1
Potomac Institute for Policy Studies,POTOMAC INSTITUTE FOR POLICY STUDIES,1
Alliance Imaging,ALLIANCE IMAGING,1
Pearson Government Solutions,PEARSON GOVERNMENT SOLUTIONS,1
"Veterans Evaluation Services, Inc","VETERANS EVALUATION SERVICES, INC",1
Community Financial Services Association of America,COMMUNITY FINANCIAL SERVICES ASSOCIATION OF AMERICA,1
Investment Industry Assn of Canada,INVESTMENT INDUSTRY ASSN OF CANADA,1
United Spinal Association,UNITED SPINAL ASSOCIATION,1
QuikTrip Corp,QUIKTRIP CORP,1
State of Connecticut,STATE OF CONNECTICUT,1
The Ronald Reagan Presidential Foundation and Institute,THE RONALD REAGAN PRESIDENTIAL FOUNDATION AND INSTITUTE,1
"Eastern Shipbuilding Group, Inc.","EASTERN SHIPBUILDING GROUP, INC.",1
Carnival Corp,CARNIVAL CORP,1
Vencore Inc,VENCORE INC,1
Orbital Sciences Corp,ORBITAL SCIENCES CORP,1
American Dental Education Assn,AMERICAN DENTAL EDUCATION ASSN,1
Thermo Power & Electric Inc.,THERMO POWER & ELECTRIC INC.,1
Superior Ag Resources,SUPERIOR AG RESOURCES,1
Aurora Healthcare,AURORA HEALTHCARE,1
Constellation Mystic Power Llc,CONSTELLATION MYSTIC POWER LLC,1
Road Commission For Oakland County,ROAD COMMISSION FOR OAKLAND COUNTY,1
SunCal Companies,SUNCAL COMPANIES,1
Char LLC,CHAR LLC,1
VirtuallyFreeInternet com,VIRTUALLYFREEINTERNET COM,1
Skyworks UAV Corp,SKYWORKS UAV CORP,1
Samsung Electronics America Incorporated,SAMSUNG ELECTRONICS AMERICA INCORPORATED,1
Paradigm Health Care Services,PARADIGM HEALTH CARE SERVICES,1
Evergreen Community Power LLC,EVERGREEN COMMUNITY POWER LLC,1
"USGen New England, Inc.","USGEN NEW ENGLAND, INC.",1
Association for Competitive Technology,ASSOCIATION FOR COMPETITIVE TECHNOLOGY,1
Mavin Foundation,MAVIN FOUNDATION,1
"City of San Bernardino, CA","CITY OF SAN BERNARDINO, CA",1
NRG Solar Isabela LLC,NRG SOLAR ISABELA LLC,1
Edw C Levy Co,EDW C LEVY CO,1
"Phorm, Inc.","PHORM, INC.",1
Montana Business Incubator,MONTANA BUSINESS INCUBATOR,1
Pennzoil-Quaker State,PENNZOIL-QUAKER STATE,1
"American President Lines, LLC","AMERICAN PRESIDENT LINES, LLC",1
Harrison Kirk,HARRISON KIRK,1
Woodbridge Energy Ltd.,WOODBRIDGE ENERGY LTD.,1
Industrial Safety Training Council,INDUSTRIAL SAFETY TRAINING COUNCIL,1
American Honey Producers Association,AMERICAN HONEY PRODUCERS ASSOCIATION,1
Mystic Pharmaceuticals,MYSTIC PHARMACEUTICALS,1
"Maersk Line, Limited","MAERSK LINE, LIMITED",1
"Silverado Stages, Inc.","SILVERADO STAGES, INC.",1
Maine Lighthouse Corp,MAINE LIGHTHOUSE CORP,1
Targeted Growth,TARGETED GROWTH,1
Phillips & Jordan Inc,PHILLIPS & JORDAN INC,1
"Jacoby Development, Inc.","JACOBY DEVELOPMENT, INC.",1
Panda Global Services,PANDA GLOBAL SERVICES,1
My Footpath  ,MY FOOTPATH  ,1
ExxonMobil,EXXONMOBIL,1
Mobile Climate Control,MOBILE CLIMATE CONTROL,1
Factory Mutual,FACTORY MUTUAL,1
New York State Public Employees Fedn,NEW YORK STATE PUBLIC EMPLOYEES FEDN,1
Aes Placerita Inc.,AES PLACERITA INC.,1
Costco Wholesale,COSTCO WHOLESALE,1
TransCanada Power,TRANSCANADA POWER,1
PickensPlan.com,PICKENSPLAN.COM,1
Hyatt Hotel Baku,HYATT HOTEL BAKU,1
American College of Radiology,AMERICAN COLLEGE OF RADIOLOGY,1
Resp,RESP,1
Virginia Museum of Fine Arts,VIRGINIA MUSEUM OF FINE ARTS,1
Tensor Technologies,TENSOR TECHNOLOGIES,1
"Education Works, Inc","EDUCATION WORKS, INC",1
Advance Acquisition Inc,ADVANCE ACQUISITION INC,1
Cummins Inc. -,CUMMINS INC. -,1
Rentech Inc,RENTECH INC,1
LNR Property Corp,LNR PROPERTY CORP,1
American Academy of Actuaries Multiemployer Subcommittee,AMERICAN ACADEMY OF ACTUARIES MULTIEMPLOYER SUBCOMMITTEE,1
Stm Wireless,STM WIRELESS,1
Organizing Committee/2004 Olympic Games,ORGANIZING COMMITTEE/2004 OLYMPIC GAMES,1
National Institutes of Health,NATIONAL INSTITUTES OF HEALTH,1
Aerogen,AEROGEN,1
Iberdrola Renewables,IBERDROLA RENEWABLES,1
Center for Disease Detection,CENTER FOR DISEASE DETECTION,1
"Involta, LLC","INVOLTA, LLC",1
Old Dominion Freight Line Inc,OLD DOMINION FREIGHT LINE INC,1
Anna Maria College,ANNA MARIA COLLEGE,1
Independent Realtors Inc,INDEPENDENT REALTORS INC,1
"K. Hovnanian Companies, LLC","K. HOVNANIAN COMPANIES, LLC",1
Cuyahoga County OH,CUYAHOGA COUNTY OH,1
"RBN Energy, LLC","RBN ENERGY, LLC",1
