query_string,candidate_string,match
ASTHMATX INC -REDH,Asthmatx Inc,1
CHINA MEDICINE CORP,China Medicine Corp,1
POWERSHARES WILDERHLL PRO EN,PowerShares WilderHill Progressive Energy Portfolio,1
POWERSHS GBL LSTD PVT EQUITY,PowerShares Global Listed Private Equity Portfolio,1
POWERSHARES CLEANTECH PORTF,PowerShares Cleantech Portfolio,1
CNB BANCORP INC/VA,CNB Bancorp Inc/VA,1
GATEHOUSE MEDIA INC,GateHouse Media Inc,1
VOYA NATURAL RES EQ INCM FD,Voya Natural Resources Equity Income Fund,1
SALLY BEAUTY HOLDINGS INC,Sally Beauty Holdings Inc,1
EMDEON INC,Emdeon Inc,1
HOMEINNS HOTEL GROUP,Homeinns Hotel Group,1
WHERE FOOD COMES FROM INC,Where Food Comes From Inc,1
PANTHEON CHINA ACQUISTN CORP,Pantheon China Acquisition Corp,1
SOLTA MEDICAL INC,Solta Medical Inc,1
RR MEDIA LTD,RR Media Ltd,1
VIRTUAL RADIOLOGIC CORP,Virtual Radiologic Corporation,1
KBW INC,KBW Inc,1
IPG PHOTONICS CORP,IPG Photonics Corp,1
NEW RESOURCE BANCORP,New Resource Bancorp,1
CATALYST PHARMACEUTICALS INC,Catalyst Pharmaceutical Inc,1
SOUTH AMERICAN GOLD CORP,South American Gold Corp,1
HANSEN MEDICAL INC,Hansen Medical Inc,1
WSB FINANCIAL GROUP INC,WSB Financial Group Inc,1
CANADIAN SOLAR INC,Canadian Solar Inc,1
PHYSICIANS FORMULA HOLDINGS,Physicians Formula Holdings Inc,1
GUGGENHEIM SP 500 EQ WT MATL,Guggenheim S&P 500 Equal Weight Materials ETF,1
GUGGENHEIM SP500 EQ WT ENRGY,Guggenheim S&P 500 Equal Weight Energy ETF,1
GUGGENHEIM S&P 500 EQ WT IND,Guggenheim S&P 500 Equal Weight Industrials ETF,1
GUGGENHEIM SP 500 EQ WT TECH,Guggenheim S&P 500 Equal Weight Technology ETF,1
GUGGENHEIM SP 500 EQ WT FINL,Guggenheim S&P 500 Equal Weight Financials ETF,1
GUGGENHEIM SP 500 EQ WT HLTH,Guggenheim S&P 500 Equal Weight Healthcare ETF,1
GUGGENHEIM SP 500 EQ WT UTIL,Guggenheim S&P 500 Equal Weight Utilities ETF,1
GUGGENHEIM SP 500 EQ WT CNSM,Guggenheim S&P 500 Equal Weight Consumer Discretionary ETF,1
GUGGENHEIM SP 500 EQ WT STPL,Guggenheim S&P 500 Equal Weight Consumer Staples ETF,1
TWO RIVERS WATER & FARMING,Two Rivers Water & Farming Co,1
TALECRIS BIOTHERAPEUTCS HLDG,Talecris Biotherapeutics Holdings Corp,1
ATHERSYS INC,Athersys Inc,1
ALLOT COMMUNICATIONS LTD,Allot Communications Ltd,1
EMERGENT BIOSOLUTIONS INC,Emergent BioSolutions Inc,1
GOLDEN DRAGON HOLDING CO,CannaPharmaRx Inc,1
M (2003) PLC  -ADR,M (2003) Plc,1
NETLIST INC,Netlist Inc,1
SPDR RUSSELL/NOMURA PRIME JP,SPDR Russell/Nomura PRIME Japan ETF,1
SPDR RUSLL/NOMURA SML CP JPN,SPDR Russell/Nomura Small Cap Japan ETF,1
VISANT HOLDING CORP,Visant Holding Corp,1
NYMEX HOLDINGS INC,NYMEX Holdings Inc,1
VANGUARD HIGH DIVIDEND YIELD,Vanguard Whitehall Funds High Dividend Yield ETF,1
GREAT FLORIDA BANK,Great Florida Bank,1
NEXTWAVE WIRELESS INC,Nextwave Wireless Inc,1
WORLD ENERGY SOLUTIONS INC,World Energy Solutions Inc,1
VENOCO INC,Venoco Inc,1
ISHARES MSCI KLD 400 SOC ETF,iShares MSCI KLD 400 Social Index Fund,1
GOLDEN STATE PETROLEUM TRANS,Golden State Petroleum Transport Corp,1
PHARMA-BIO SERV INC,Pharma-Bio Serv Inc,1
AEROGROW INTERNATIONAL INC,AeroGrow International Inc,1
AERCAP HOLDINGS NV,AerCap Holdings NV,1
COHEN & STEERS CL-END OPP FD,Cohen & Steers Closed-End Opportunity Fund Inc,1
MPM HOLDINGS INC,MPM Holdings Inc,1
DEUTSCHE HIGH INCM OPPOR FD,Deutsche High Income Opportunities Fund Inc,1
HAMPSHIRE FIRST BANK/NH,Hampshire First Bank (NH),1
WIRELESS RONIN TECHNLGS -OLD,Wireless Ronin Technologies Inc -Old,1
PROLOR BIOTECH INC,Prolor Biotech Inc,1
AMERICAN LITHIUM MINERALS,American Lithium Minerals Inc,1
SINOENERGY CORP,Sinoenergy Corporation,1
EATON VANCE TX-MAN DIV EQ IN,Eaton Vance Tax-Managed Diversified Equity Income Fund,1
UNION STREET ACQUISITION CP,Union Street Acquisition Corp,1
MEDECISION INC,MEDecision Inc,1
GRUPO AEROPORTUARIO DEL CENT,Grupo Aeroportuario del Centro Norte SAB de CV,1
CHINA HEALTH INDUSTRIES HLDG,China Health Industries Holdings Inc,1
MACROSHARES OIL DOWN TRADE T,MACROshares Oil Down Tradeable Trust,1
MACROSHARES OIL UP TRADE TR,MACROshares Oil Up Tradeable Trust,1
KANDI TECHNOLOGIES GROUP,Kandi Technolgies Group Inc,1
POWERSHARES RSLL MDCP EQ WGT,PowerShares Russell Midcap Equal Weight Portfolio,1
POWERSHARES RSSLL 2000 EQ WG,PowerShares Russell 2000 Equal Weight Portfolio,1
POWERSHARES TP 200 EQ WGT PT,PowerShares Russell Top 200 Equal Weight Portfolio,1
POWERSHARES FINANCIAL PREFRD,PowerShares Financial Preferred Portfolio,1
POWERSHARES MORNSTAR STKINVS,PowerShares Morningstar StockInvestor Core Portfolio,1
IMOGO MOBILE TECHNOLOGIES CP,Imogo Mobile Technologies Corp,1
INTELGENX TECHNOLOGIES CORP,IntelGenx Technologies Corp,1
WAFERGEN BIO-SYSTEMS INC,WaferGen Bio-systems Inc,1
IPATH BLMBRG CMDTY IDX TOTL,iPath Bloomberg Commodity Index Total Return ETN due 6/12/2036,1
BARCLAYS IPATH CRUDE OIL ETN,Barclays iPath Goldman Sachs Crude Oil Total Return Index ETN,1
BARCLAYS IPATH GSCI TOTAL,Barclays iPath GSCI Total Return Index ETN,1
FIRST TR TTL US MKT ALPHADEX,First Trust Total US Market AlphaDEX ETF,1
NEURALSTEM INC,Neutralstem Inc,1
CATCHMARK TIMBER TRUST,CatchMark Timber Trust Inc,1
HEELYS INC,Heelys Inc,1
AFFYMAX INC,Affymax Inc,1
CAL DIVE INTERNATIONAL INC,Cal Dive International Inc,1
NEWSTAR FINANCIAL INC,NewStar Financial Inc,1
STATMON TECHNOLOGIES CORP,Statmon Technologies Corp,1
ALTRA INDUSTRIAL MOTION CORP,Altra Industrial Motion Corp,1
ATLAS ENERGY RESOURCES LLC,Atlas Energy Resources LLC,1
CARROLS RESTAURANT GROUP INC,Carrols Restaurant Group Inc,1
INFORMATION SERVICES GROUP,Information Services Group Inc,1
SUPERIOR OFFSHORE INTL INC,Superior Offshore International Inc,1
GENUTEC BUSINESS SOLTNS-REDH,GenuTec Business Solutions Inc,1
GUIDANCE SOFTWARE INC,Guidance Software Inc,1
KCAP FINANCIAL INC,KCAP Financial Inc,1
TEEKAY OFFSHORE PARTNERS LP,Teekay Offshore Partners LP,1
MELCO RESORTS & ENTERTAINMEN,Melco Resorts & Entertainment Ltd,1
TRINA SOLAR LTD,Trina Solar Ltd,1
DCT INDUSTRIAL TRUST INC,DCT Industrial Trust Inc,1
PICIS INC -REDH,Picis Inc,1
GENESIS LEASE LTD -ADR,Genesis Lease Ltd,1
OBAGI MEDICAL PRODUCTS INC,Obagi Medical Products Inc,1
HOLLOMAN ENERGY CORP,Holloman Energy Corp,1
ISILON SYSTEMS INC,Isilon Systems Inc,1
SPECTRA ENERGY CORP,Spectra Energy Corp,1
GUGGENHEIM OCEAN TOMO PT ETF,Guggenheim Ocean Tomo Patent ETF,1
GUGGENHEIM DEFENSIVE EQY ETF,Guggenheim Defensive Equity ETF,1
GUGGENHEIM S&P SPIN-OFF ETF,Guggenheim S&P Spin-Off ETF,1
CLAYMORE/LGA GREEN ETF,Claymore/LGA Green ETF,1
COMVERGE INC,Comverge Inc,1
SKILLED HEALTHCARE GROUP INC,Skilled Healthcare Group Inc,1
FUWEI FILMS HOLDINGS CO,Fuwei Films (Holdings) Co Ltd,1
HANWHA Q CELLS CO LTD,Hanwha Q CELLS Co Ltd,1
TRANSFORMA ACQUISITION GROUP,Transforma Acquisition Group Inc,1
POWERSHARES DYN DEEP VAL PRT,PowerShares Dynamic Deep Value Portfolio,1
POWERSHARES DYN AGGRSV GRWTH,PowerShares Dynamic Aggressive Growth Portfolio,1
SPDR DOW JONES INTL RL EST,SPDR Dow Jones International Real Estate ETF,1
POWERSHARES BUYBACK ACHIEVRS,PowerShares Buyback Achievers,1
BARCLAYS IPTH MSCI INDIA ETN,Barclays iPath MSCI India ETN,1
UNIVERSAL POWER GROUP INC,Universal Power Group Inc,1
BLACKROCK CR ALLOC INCM TR,BlackRock Credit Allocation Income Trust,1
CLEAN ENERGY FUELS CORP,Clean Energy Fuels Corp,1
PROFIRE ENERGY INC,Profire Energy Inc,1
PHOTOWATT TECH INC -REDH,Photowatt Technologies Inc,1
MSB FINANCIAL CORP,MSB Financial Corp,1
ORITANI FINANCIAL CORP,Oritani Financial Corp,1
ASALLIANCES BIOFUELS -REDH,ASAlliances Biofuels Inc,1
EVOQ PROPERTIES INC,Evoq Properties Inc,1
PARADIGM LTD -REDH,Paradigm Ltd,1
ST FRANCIS MEDICAL TECH-REDH,St Francis Medical Technologies Inc,1
SWITCH & DATA FACILITIES CO,Switch & Data Facilities Co Inc,1
ANIMAL HEALTH INTL INC,Animal Health International Inc,1
AEROVIRONMENT INC,AeroVironment Inc,1
MELLANOX TECHNOLOGIES LTD,Mellanox Technologies Ltd,1
CHINA PRECISION STEEL INC,China Precision Steel Inc,1
PARK STERLING CORP,Park Sterling Corp,1
REEDS INC,Reeds Inc,1
RUBY CREEK RESOURCES INC,Ruby Creek Resources Inc,1
POWERSHARES DB GOLD FUND,PowerShares DB Gold Fund,1
POWERSHARES DB OIL FUND,PowerShares DB Oil Fund,1
POWERSHARES DB PRECIOUS MTLS,PowerShares DB Precious Metals Fund,1
POWERSHARES DB BASE METALS,PowerShares DB Base Metals Fund,1
POWERSHARES DB SILVER FUND,PowerShares DB Silver Fund,1
POWERSHARES DB AGRICULTURE,PowerShares DB Agriculture Fund,1
POWERSHARES DB ENERGY FUND,PowerShares DB Energy Fund,1
TIME WARNER CABLE INC,Time Warner Cable Inc,1
MV OIL TRUST,MV Oil Trust,1
KESSELRING HOLDING CORP,Kesselring Holding Corp,1
ISHARES 1-3 YR CREDIT BD ETF,iShares 1-3 Year Credit Bond ETF,1
ISHARES 10-20 YR TRSY BD ETF,iShares 10-20 Year Treasury Bond ETF,1
ISHARES 3-7 YR TREAS BD ETF,iShares 3-7 Year Treasury Bond ETF,1
ISHARES U.S. CREDIT BOND ETF,iShares U.S. Credit Bond ETF,1
ISHARES GOVT/CREDIT BOND ETF,iShares Government/Credit Bond ETF,1
ISHARES INTERMEDIATE CR BOND,iShares Intermediate Credit Bond ETF,1
ISHARES SHORT TREAS BD ETF,iShares Short Treasury Bond ETF,1
ISHARES INTRM GOV/CREDIT BD,iShares Intermediate Government/Credit Bond ETF,1
JADE ART GROUP INC,Jade Art Group Inc,1
POLONIA BANCORP INC,Polonia Bancorp Inc,1
HAMPDEN BANCORP INC,Hampden Bancorp Inc,1
SPDR MSCI ACWI EX-US ETF,SPDR MSCI ACWI ex-US ETF,1
UNITED HEALTH PRODUCTS INC,United Health Products Inc,1
HEALTHSHARES PATIENT CARE SV,HealthShares Patient Care Services Index ETF,1
HEALTHSHARES EMERGING CANCER,HealthShares Emerging Cancer Index ETF,1
HEALTHSHARES DIAGNOSTICS IDX,HealthShares Diagnostics Index ETF,1
HEALTHSHARES CARDIOLOGY DVCS,HealthShares Cardiology Devices Index ETF,1
HEALTHSHARES ENABLING TECHNL,HealthShares Enabling Technologies Index ETF,1
FCSTONE GROUP INC,FCStone Group Inc,1
VISION-EASE LENS CORP -REDH,Vision-Ease Lens Corp,1
NATIONAL CINEMEDIA INC,National CineMedia Inc,1
VERAZ NETWORKS INC,Veraz Networks Inc,1
FLAGSTONE REINSURANCE HLD SA,Flagstone  Reinsurance Holdings SA,1
PROSHARES SHORT RUSSELL2000,ProShares Short Russell 2000,1
PROSHARES ULTRA SMALLCAP600,ProShares Ultra SmallCap600,1
PROSHARES SHORT SMALLCAP600,ProShares Short SmallCap600,1
PROSHARES ULTSH SMALLCAP600,ProShares UltraShort SmallCap600,1
PROSHARES ULTRA RUSSELL2000,ProShares Ultra Russell2000,1
PROSHARES ULTSH RUSSELL2000,ProShares UltraShort Russell2000,1
JAMMIN JAVA CORP,Jammin Java Corp,1
SOURCEFIRE INC,Sourcefire Inc,1
OPNEXT INC,Opnext Inc,1
ALPINE TOTAL DYNAMIC DIV FD,Alpine Total Dynamic Dividend Fund,1
GDL FUND,GDL Fund (The),1
NUVEEN NASDAQ 100 DYN OVRWRT,Nuveen Nasdaq 100 Dynamic Overwrite Fund,1
DUNCAN ENERGY PARTNERS LP,Duncan Energy Partners LP,1
SUPER MICRO COMPUTER INC,Super Micro Computer Inc,1
AVIAT NETWORKS INC,Aviat Networks Inc,1
SPDR S&P GLOBAL INFRASTR ETF,SPDR S&P Global Infrastructure ETF,1
NATIONAL CINEMEDIA LLC,National CineMedia LLC,1
EMPLOYERS HOLDINGS INC,Employers Holdings Inc,1
HFF INC,HFF Inc,1
US AUTO PARTS NETWORK INC,U.S. Auto Parts Network Inc,1
OPTIMER PHARMACEUTICALS INC,Optimer Pharmaceuticals Inc,1
FORTRESS INVESTMENT GRP LLC,Fortress Investment Group LLC,1
ENSTAR GROUP LTD,Enstar Group Ltd,1
PROSHARES ULTRA OIL & GAS,ProShares Ultra Oil & Gas,1
PROSHARES ULTSH INDUSTRIALS,ProShares Ultrashort Industrials,1
PROSHARES ULTRASHORT OIL&GAS,ProShares UltraShort Oil & Gas,1
PROSHARES ULTSH CONSUMER SVC,ProShares UltraShort Consumer Services,1
PROSHARES ULTSH HEALTH CARE,ProShares UltraShort Health Care,1
PROSHARES ULTSH FINANCIALS,ProShares UltraShort Financials,1
PROSHARES ULTRA BASIC MATRLS,ProShares Ultra Basic Materials,1
PROSHARES ULTRA HEALTH CARE,ProShares Ultra Health Care,1
PROSHARES ULTRA FINANCIALS,ProShares Ultra Financials,1
PROSHARES ULTRA INDUSTRIALS,ProShares Ultra Industrials,1
PROSHARES ULTRA TECHNOLOGY,ProShares Ultra Technology,1
PROSHARES ULTSH SEMICONDUCTR,ProShares UltraShort Semiconductors,1
PROSHARES ULTRA SEMICONDCTRS,ProShares Ultra Semiconductors,1
PROSHARES ULTRA CONSUMER SVC,ProShares Ultra Consumer Services,1
PROSHARES ULTRA REAL ESTATE,ProShares Ultra Real Estate,1
PROSHARES ULTRA UTILITIES,ProShares Ultra Utilities,1
PROSHARES ULTRASHORT UTILITS,ProShares UltraShort Utilities,1
PROSHARES ULTSH REAL ESTATE,ProShares UltraShort Real Estate,1
PROSHARES ULTSHRT TECHNOLOGY,ProShares UltraShort Technology,1
PROSHARES ULTSH BASIC MATRLS,ProShares UltraShort Basic Materials,1
PROSHARES ULTRA CONSUMER GDS,ProShares Ultra Consumer Goods,1
PROSHARES ULTSH CONSUMER GDS,ProShares UltraShort Consumer Goods,1
IMPRIMIS PHARMACEUTICALS INC,Imprimis Pharmaceuticals Inc,1
CYS INVESTMENTS INC,CYS Investments Inc,1
HORSEHEAD HOLDING CORP,Horsehead Holding Corp,1
BIOSHAFT WATER TECHNOLOGY,BioShaft Water Technology Inc,1
ZERO GRAVITY SOLUTIONS INC,Zero Gravity Solutions Inc,1
CELLCOM ISRAEL LTD,Cellcom Israel Ltd,1
SALARY.COM INC,Salary.com Inc,1
TARGA RESOURCES PARTNERS LP,Targa Resources Partners LP,1
3SBIO INC,3SBio Inc,1
JA SOLAR HOLDINGS CO LTD,JA Solar Holdings Co Ltd,1
COUGAR BIOTECHNOLOGY INC,Cougar Biotechnology Inc,1
DIAMONDBACK ENRGY SVCS -REDH,Diamondback Energy Services Inc,1
ACCURAY INC,Accuray Inc,1
AMWINS GROUP INC -REDH,AmWINS Group Inc,1
EDGEN MURRAY PLC -REDH,Edgen Murray Plc,1
TRANS-INDIA ACQUISITION CORP,Trans-India Acquisition Corp,1
TOTALLY GREEN INC,Totally Green Inc,1
INNOVATION PHARMACEUTICALS I,Innovation Pharmaceuticals Inc,1
CLEARPOINT BUSINESS RESOURCS,ClearPoint Business Resources Inc,1
CURRENCYSHARES JAPANESE YEN,CurrencyShares Japanese Yen Trust,1
INTERACTIVE BROKERS GROUP,Interactive Brokers Group Inc,1
COMPBENEFITS CORP -REDH,CompBenefits Corp,1
ESSA BANCORP INC,ESSA Bancorp Inc,1
PEARTRACK SECURITY SYSTEMS,Peartrack Security Systems Inc,1
RDA HOLDING CO,RDA Holding Co,1
FIRST TR NASDAQ CLN EDG GRN,First Trust NASDAQ Clean Edge Green Energy Index ETF,1
FIRST TR NASDAQ 100 EX-TECH,First Trust NASDAQ-100 Ex-Technology Sector Index ETF,1
TRIANGLE CAPITAL CORP,Triangle Capital Corp,1
SHINER INTERNATIONAL INC,Shiner International Inc,1
ROYAL ENERGY RESOURCES INC,Royal Energy Resources Inc,1
ONCOGENEX TECHNOLOGIES -REDH,OncoGenex Technologies Inc,1
POWERSHARES DB US DLLR BULLH,PowerShares DB US Dollar Index Bullish Fund,1
POWERSHARES DB US DLLR BEARH,PowerShares DB US Dollar Index Bearish Fund,1
HIGHLAND DISTRESSED OPPORTUN,Highland Distressed Opportunities Inc,1
LOCATION BASED TECHNOLOGIES,Location Based Technologies Inc,1
TRIMBLE NAVIGATION-PRO FORMA,Trimble Navigation Ltd -Pro Forma,1
LIBERTY ENERGY CORP,Liberty Energy Corp,1
DOMTAR CORP,Domtar Corp,1
CMS BANCORP INC,CMS Bancorp Inc,1
BIOFUEL ENERGY CORP,BioFuel Energy Corp,1
PROSHARES ULTSH RUSS2000 VAL,ProShares UltraShort Russell2000 Value,1
TFS FINANCIAL CORP,TFS Financial Corp,1
PROSHARES ULTSH RUSS1000 GTH,ProShares UltraShort Russell1000 Growth,1
BRIDGELINE DIGITAL INC,Bridgeline Digital Inc,1
PROSHARES ULTSH RUSS1000 VAL,ProShares UltraShort Russell1000 Value,1
PROSHARES ULTSH RUSS2000 GTH,ProShares UltraShort Russell2000 Growth,1
PROSHARES ULTRA RUSS1000 GTH,ProShares Ultra Russell1000 Growth,1
PROSHARES ULTSH RUSS MDCP VL,ProShares UltraShort Russell MidCap Value,1
PROSHARES ULTRA RUSS MDCP GR,ProShares Ultra Russell MidCap Growth,1
PROSHARES ULTRA RUSS MDCP VL,ProShares Ultra Russell MidCap Value,1
PROSHARES ULTRA RUSS2000 VAL,ProShares Ultra Russell2000 Value,1
PROSHARES ULTRA RUSS1000 VAL,ProShares Ultra Russell1000 Value,1
PROSHARES ULTSH RUSS MDCP GR,ProShares UltraShort Russell MidCap Growth,1
PROSHARES ULTRA RUSS2000 GTH,ProShares Ultra Russell2000 Growth,1
LIFEWATCH CORP -REDH,LifeWatch Corp,1
ARUBA NETWORKS INC,Aruba Networks Inc,1
GLU MOBILE INC,Glu Mobile Inc,1
EATON VANCE TAX-MNGD GLBL DV,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,1
ALLIANZGI EQUITY & CONV INCM,AllianzGI Equity & Convertible Income Fund,1
WISDOMTREE SMALLCAP EARNINGS,WisdomTree SmallCap Earnings Fund,1
WISDOMTREE EARNINGS 500 FUND,WisdomTree Earnings 500 Fund,1
WISDOMTREE EARNINGS TOP 100,WisdomTree Earnings Top 100 Fund,1
WISDOMTREE TRUST QTY SHRHLDR,WisdomTree LargeCap Value Fund,1
WISDOMTREE MIDCAP EARNINGS,WisdomTree MidCap Earnings Fund,1
WISDOMTREE TOTAL EARNINGS FD,WisdomTree Total Earnings Fund,1
CARTER BANK & TRUST,Carter Bank & Trust,1
PAETEC HOLDING CORP,PAETEC Holding Corp,1
OCEANAUT INC,Oceanaut Inc,1
POWERSHARES DWA MOMENTUM,PowerShares DWA Momentum Portfolio,1
CLAYMORE/ROBECO DEV WRLD EQ,Claymore/Robeco Developed World Equity ETF,1
GUGGENHEIM EW EURO-PAC LDRS,Guggenheim EW Euro-Pacific LDRs ETF,1
RING ENERGY INC,Ring Energy Inc,1
OREXIGEN THERAPEUTICS INC,Orexigen Therapeutics Inc,1
PINNACLE GAS RESOURCES INC,Pinnacle Gas Resources Inc,1
BIGBAND NETWORKS INC,BigBand Networks Inc,1
ORIENT PAPER INC,Orient Paper Inc,1
BARZEL INDUSTRIES INC,Barzel Industries Inc,1
RAND LOGISTICS INC,Rand Logistics Inc,1
SUMMER INFANT INC,Summer Infant Inc,1
VANGUARD FTSE ALL-WRLD EX-US,Vanguard FTSE All-World ex-US ETF,1
SANDRIDGE ENERGY INC,SandRidge Energy Inc,1
XINHUA SPORTS & ENTMT LTD,Xinhua Sports & Entertainment Ltd,1
HEALTHSHARES AUTOIMMUNE-INFL,HealthShares Autoimmune-Inflammation ETF,1
HEALTHSHARES CANCER ETF,HealthShares Cancer ETF,1
HEALTHSHARES CARDIOLOGY ETF,HealthShares Cardiology ETF,1
HEALTHSHARES COMPOSITE ETF,HealthShares Composite ETF,1
HEALTHSHARES GI/GENDER HLTH,HealthShares GI/Gender Health ETF,1
HEALTHSHARES METABOLIC-ENDCR,HealthShares Metabolic-Endocrine ETF,1
HEALTHSHARES NEUROSCIENCE,HealthShares Neuroscience ETF,1
HEALTHSHARES OPHTHALMOLOGY,HealthShares Ophthalmology ETF,1
HEALTHSHARES RESPIRATORY/PLM,HealthShares Respiratory/Pulmonary ETF,1
CHENIERE ENERGY PARTNERS LP,Cheniere Energy Partners LP,1
ZINCO DO BRASIL INC,Zinco Do Brasil,1
MEDIA & ENTERTAINMENT HLDGS,Media & Entertainment Holdings Inc,1
BROADRIDGE FINANCIAL SOLUTNS,Broadridge Financial Solutions Inc,1
CAMBIUM LEARNING GROUP INC,Cambium Learning Group Inc,1
TONGJITANG CHINESE MEDS -ADR,Tongjitang Chinese Medicines Co,1
ISHARES MBS ETF,iShares MBS ETF,1
INDIEPUB ENTERTAINMENT INC,indiePub Entertainment Inc,1
ETELECARE GLOBAL SOLUTION,ETelecare Global Solutions Inc,1
RESPONSE GENETICS INC,Response Genetics Inc,1
NORTHERNSTAR NAT GAS -REDH,NorthernStar Natural Gas Inc,1
OMNEON VIDEO NETWORKS -REDH,Omneon Video Networks Inc,1
BALQON CORP,Balqon Corp,1
GREENLIGHT CAPITAL RE LTD,Greenlight Capital Re Ltd,1
CARDIOMEMS INC -REDH,CardioMEMS Inc,1
FIRST TRUST STRAT HI INC III,First Trust Strategic High Income Fund III,1
SARATOGA INVESTMENT CORP,Saratoga Investment Corp,1
SPDR S&P CHINA ETF,SPDR Index Shares Funds S&P China ETF,1
SPDR S&P EMERGING ASIA PACIF,SPDR Index Shares Funds S&P Emerging Asia Pacific ETF,1
SPDR S&P EMRGNG MID EAST AFR,SPDR S&P Emerging Middle East & Africa ETF,1
SPDR S&P EMERGING EUROPE ETF,SPDR Index Shares Funds S&P Emerging Europe ETF,1
SPDR PRTFL EMERGING MKTS ETF,SPDR Portfolio Emerging Markets ETF,1
ALPHA SECURITY GROUP CORP,Alpha Security Group Corp,1
SPDR S&P EMERGING LATIN AMER,SPDR S&P Emerging Latin America ETF,1
FIRST BANK,First Bank,1
SMARTHEAT INC,SmartHeat Inc,1
FIRSTENERGY SOLUTIONS CORP,FirstEnergy Solutions Corp,1
SANTA MONICA MEDIA CORP,Santa Monica Media Corp,1
WELLS FARGO GBL DIV OPP FD,Wells Fargo Global Dividend Opportunity Fund,1
VOYA ASIA PAC HI DIV EQ INCM,Voya Asia Pacific High Dividend Equity Income Fund,1
NUVEEN CORE EQUITY ALPHA FND,Nuveen Core Equity Alpha Fund,1
NYSE ARCA TECH 100 ETF,NYSE Arca Tech 100 ETF,1
BLACKROCK GLOBAL EQUITY INCM,BlackRock Global Equity Income Trust,1
SUPERCOM LTD,SuperCom Ltd,1
DELANCO BANCORP INC,Delanco Bancorp Inc,1
CAPITAL PRODUCT PARTNERS LP,Capital Product Partners LP,1
ISHARES US PREFERRED STK ETF,iShares U.S. Preferred Stock ETF,1
CLAYMORE/BIR LDRS SMLL-CP CR,Claymore/BIR Leaders Small-Cap Core ETF,1
GUGGENHEIM OCEAN TOMO GRWTH,Guggenheim Ocean Tomo Growth Index ETF,1
CLAYMORE/BIR LEADERS 50 ETF,Claymore/BIR Leaders 50 ETF,1
CLAYMORE/ZACKS GRWTH INCM ID,Claymore/Zacks Growth & Income Index ETF,1
GUGGENHEIM MID-CAP CORE ETF,Guggenheim Mid-Cap Core ETF,1
GUGGENHEIM INTL SM CAP LDRS,Guggenheim International Small Cap LDRs ETF,1
CLAYMORE/BIR LDRS MID-CAP VL,Claymore/BIR Leaders Mid-Cap Value ETF,1
BLACKSTONE GROUP LP,Blackstone Group LP (The),1
HEALTHSHARES INFECTIOUS DISE,HealthShares Infectious Disease ETF,1
HEALTHSHARES EUROPEAN DRUGS,HealthShares European Drugs ETF,1
MONOTYPE IMAGING HOLDINGS,Monotype Imaging Holdings Inc,1
CINEMARK HOLDINGS INC,Cinemark Holdings Inc,1
CAI INTERNATIONAL INC,CAI International Inc,1
NEUROGESX INC,NeurogesX Inc,1
TECHTARGET INC,TechTarget Inc,1
BIODEL INC,Biodel Inc,1
CRESTWOOD MIDSTREAM PTNRS LP,Crestwood Midstream Partners LP,1
TOMOTHERAPY INC,TomoTherapy Inc,1
HIRERIGHT INC,HireRight Inc,1
SHORETEL INC,ShoreTel Inc,1
SIMCERE PHARMACTCL GRP -ADR,Simcere Pharmaceutical Group,1
VANGUARD LONG-TERM BOND ETF,Vanguard Long-Term Bond ETF,1
VANGUARD TOTAL BOND MARKET,Vanguard Total Bond Market ETF,1
VANGUARD SHORT-TERM BOND ETF,Vanguard Short-Term Bond ETF,1
VANGUARD INTERMEDIATE-TRM BD,Vanguard Intermediate-Term Bond ETF,1
ISHARES IBOXX HIGH YLD CP BD,iShares iBoxx High Yield Corporate Bond ETF,1
EDGEN MURRAY LTD -REDH,Edgen Murray Ltd,1
CELLULAR BIOMEDICINE GROUP,Cellular Biomedicine Group Inc,1
OPIANT PHARMACEUTICALS INC,Opiant Pharmaceuticals Inc,1
MEDX HOLDINGS INC,MedX Holdings Inc,1
ADVANCED VOICE RECOGNITION,Advanced Voice Recognition Systems Inc,1
GEORESOURCES INC,GeoResources Inc,1
UNITED STATES NATURAL GAS FD,United States Natural Gas Fund LP,1
HEALTHSHARES DERMATOLOGY WND,HealthShares Dermatology and Wound Care ETF,1
PENNANTPARK INVESTMENT CORP,PennantPark Investment Corp,1
DRAGONWAVE INC,DragonWave Inc,1
RSC HOLDINGS INC,RSC Holdings Inc,1
CAVIUM INC,Cavium Inc,1
US STEM CELL INC,U.S. Stem Cell Inc,1
INSULET CORP,Insulet Corp,1
NOVABAY PHARMACEUTICALS INC,NovaBay Pharmaceuticals Inc,1
MORGN STAN EMER MKTS DOM DBT,Morgan Stanley Emerging Markets Domestic Debt Fund Inc,1
USA GRAPHITE INC,USA Graphite Inc,1
JMP GROUP LLC,JMP Group LLC,1
ENERNOC INC,EnerNOC Inc,1
INFINERA CORP,Infinera Corp,1
ENDOCEUTICS INC -REDH,EndoCeutics Inc,1
OCEANFREIGHT INC,OceanFreight Inc,1
VICTORY ACQUISITION CORP,Victory Acquisition Corp,1
COVIDIEN PLC,Covidien Plc,1
TE CONNECTIVITY LTD,TE Connectivity Ltd,1
