name,client,score
Wisconsin Electric Power Co,Wisconsin Medical Society,0.921352773499857
Peoples Bancorp,Peoples Health Network,0.9212889583217673
Environmental Tectonics Corp,Environmental Technology Council,0.921267059014996
Heritage-Crystal Clean Inc,Heritage Action for America,0.921257503016067
Pacific Office Properties Trust Inc,Pacific Seafood Processors Assn,0.9212429323882843
Philadelphia Energy Solutions Inc,Philadelphia Industrial Development Corp,0.9211181401304225
Providence and Worcester Railroad Co,Providence Center,0.9210361290483802
Pennsylvania Electric Co,Pennsylvania Credit Union Assn,0.9210182203677064
Anaconda Mining Inc,"Alachua County, FL",0.9209411442500786
Mitsubishi UFJ Financial Group,Mitsubishi Nuclear Energy Systems,0.9209031635763486
Philadelphia Energy Solutions Inc,Philadelphia Regional Port Authority,0.9209005472340236
California Republic Bancorp,California Baptist University,0.9208360309040999
American Hotel Income Properties REIT LP,American Hotel & Lodging Assn,0.9208148131115855
Security Federal Corp,Security Service Federal Credit Union,0.9207595255409645
Overseas Shipholding Group Inc.,Overseas Cooperative Development Council,0.9207365968624144
Hanover Insurance Group Inc,Hanover College,0.9204828150023948
Childrens Place Inc,Children's Healthcare of Atlanta,0.9204827378254196
Cambridge Heart Inc,Cambridge Credit Counseling,0.9204040337925474
Mitsubishi UFJ Financial Group,Mitsubishi Electric & Electronics USA,0.9203866923668543
Community Bancorp/VT,Community Care of North Carolina,0.9203738005822221
Georgia Bancshares Inc,Georgia Transmission,0.9202638796086232
West Suburban Bancorp Inc,West Valley Partners,0.9201647793223798
Humboldt Capital Corp,"Humboldt County, CA",0.920121728207436
Investment Technology Group Inc.,Investment Program Assn,0.9201168955578601
Fresenius Medical Care AG &Co KGAA,Fresenius Kabi USA,0.9200360597472295
Independence Contract Drilling Inc,Independent Colleges & Univ of FL,0.9199777825521633
Childrens Place Inc,Children's Museum of Houston,0.9199212522954813
Robertson Global Health Solutions Corp,"Robertson, Monagle & Eastaugh",0.9198936636749278
Mandalay Resources Corp,Manzantia Band of Mission Indians,0.9198479647623441
Caribbean Resources Corp,Caribbean Cable Communications,0.9197344605789745
Greater Sacramento Bancorp,Greater Baton Rouge Airport District,0.9196851942938438
Education Management Corp,Educational Credit Management Corp,0.9196578120565453
Empresa Distribuidora y Comercializadora Norte SA,Empresas Fonalledas,0.9194437456948339
Pacific Continental Corp,Pacific Alliance Medical Center,0.9194134090924361
Independent Film Development Corp,Independent Film & Television Alliance,0.9193382538742569
Southern Michigan Bancorp Inc,Southern Shrimp Alliance,0.9192462070131683
Center Coast MLP & Infrastructure Fund,Center for Coastal Conservation,0.9192175080829613
Waste Management Inc.,Waste Management of New York,0.9192140248083989
Green Dot Corp,Green Door,0.919161281641607
Texas South Energy Inc,Texas-LA Electric Cooperative of Texas,0.9191234057549978
California Republic Bancorp,California Healthcare Institute,0.9190073861323939
Cleveland BioLabs Inc,Cleveland Hopkins International Airport,0.918966648820794
Alliance Data Systems Corp,Alliance for Rail Competition,0.9189553606245427
Pinnacle Bancshares Inc.,Pinnacle Health System,0.9189484997582261
Philadelphia Energy Solutions Inc,Philadelphia Parking Authority,0.9189171254999432
VanadiumCorp Resources Inc,Vanadium Producers & Reclaimers Assn,0.918874733498277
Communications Systems Inc.,Communications Workers of America,0.9187781301649038
Federal Home Loan Mortgage Corp,Federal Home Loan Bank of Chicago,0.9187364401063397
Entertainment Gaming Asia Inc,Entertainment Merchants Assn,0.9187247855170981
Liberty Global Plc,Liberty Global Logistics,0.9186699845018996
Washington Real Estate Investment Trust,Washington State Dept of Transportation,0.9186464108570321
Erickson Inc,Erickson Energy Systems,0.9186226585024655
Focus Media Holding Ltd,Food & Water Watch,0.9184322668972955
Federated Premier Intermediate Municipal Income Fund,Federated States of Micronesia,0.9184248461667318
Central Natural Resources Inc,Central Basin Municipal Water District,0.9183587272359339
Alliance Data Systems Corp,Alliance for Catholic Education,0.9183037094758207
Progen Pharmaceuticals Ltd,Proven Pharmaceuticals,0.9182903973847036
Alliance Data Systems Corp,Alliance for I-69 Texas,0.9182848794462732
Partner Communications Co Ltd,Partnership for Children & Youth,0.9182275712197531
CH2M HILL Companies Ltd.,CH2M Hill,0.9182263415538585
John Hancock Investors Trust,John Hancock Life Insurance,0.9182152926695957
WestJet Airlines Ltd,Western Assn of Schools & Colleges,0.9181971588194731
Colorado Resources Ltd,Colorado Regional Center,0.9180485897513209
North American Tungsten Corp Ltd,North American Midway Entertainment,0.918042665117483
Wisconsin Public Service Corp,Wisconsin Alumni Research Foundation,0.9179846061066137
Pharma-Bio Serv Inc,Pharmacy Services Inc,0.9179371788264552
Golden Star Enterprises,Golden Gate Bridge Highway & Trans Dist,0.917731488095041
Renaissance IPO ETF,Renaissance Technologies,0.9177157289390766
Engility Holdings Inc,Glenn-Colusa Irrigation District,0.9176765845068173
Rochester Gas and Electric Corp,Rochester Genesee Regional Transp Auth,0.9176640746755645
Southwest Gas Holdings Inc,Southwest Mississippi Regional Med Ctr,0.9176550336905503
Childrens Place Inc,Children's Environmental Health Network,0.9174848026836295
Blue Capital Reinsurance Holdings Ltd,Blue Cross/Blue Shield of Michigan,0.9174693312342679
Educational Development Corp,Education Investment Co,0.9173500596440021
COLUMBIA INDIA CONSUMER ETF,Columbia Southern University,0.9173260669492084
Energy Income Fund,Energy Industries of Ohio,0.9173250089141168
Government Strip Bond Trust,Government of American Samoa,0.9171993110368459
California Grapes International Inc,California Forestry Assn,0.9171213690340231
Renewable Energy Group Inc,Renewable Energy Marketers Assn,0.9170757582743614
Partners Value Split Corp,Partnership for America,0.917047083796096
New England Realty Associates LP,New England Center for Children,0.9169829270985091
Southwest Airlines Co.,Southwest Airlines Pilots Assn,0.9169395130340454
Greenway Technologies Inc,Green Gallons,0.9169272041973388
New York Community Bancorp Inc.,New York-Presbyterian Hospital,0.91692667500764
American Business Bank/CA,American Business Conference,0.9169207885691794
Republic Bancorp Inc,Republican River Basin Coalition,0.9169207079433048
Ballantyne Strong Inc,Ballantyne Brands,0.9168773197851218
Innovation Economy Corp,Innovation Alliance,0.9167941738830221
Mustang Alliances Inc,Mustang Technology Group,0.9167933908362934
Mallinckrodt Plc,Mallinckrodt Pharmaceuticals,0.916784800908735
Energy Quest Inc,Energy Redevelopment Co,0.9167226097601311
Skyline Champion Corp,Skyline Hospital,0.9167034731384899
Northern Illinois Gas,Northern Indiana Commuter Trans District,0.916665129926418
Silver Bullion Trust,Silver Companies,0.9166301990384462
Harris Preferred Capital Corp,Harrisvaccines Inc,0.9166221442275284
Family Dollar Stores Inc.,Family Voices Inc,0.9166143698597363
ProteinSimple,Protein Sciences Corp,0.9165963052076568
Georgia Bancshares Inc,Georgia Health Science Research Institute,0.9165607870948698
International Isotopes Inc,International Climate Change Partnership,0.916559098957348
Transamerica Income Shares Inc.,Transamerica Corridor,0.9165437008669688
Integrated Freight Corp,Integrated Medical Systems,0.9165275693767878
Texas Vanguard Oil Co,Texas Medical Liability Trust,0.9164124326984598
Hudson Resources Inc,Hudson River Trading,0.9163729769869404
Kansas City Power & Light Co,Kansas Alliance Biorefining & Bioenergy,0.9161570594420388
Pennsylvania Electric Co,Pennsylvania Wine Assn,0.916142804055151
Alliance Data Systems Corp -Pro Forma,Alliance for a Stronger FDA,0.9160683749843966
Northeast Indiana Bancorp Inc,Northeast Public Power Assn,0.9160317229458903
Blue Capital Reinsurance Holdings Ltd,Blue Cross/Blue Shield of Kansas,0.9160215017204313
TransAtlantic Petroleum Ltd,TransactRx LLC,0.9160133116201483
Consumer Discretionary Select Sector SPDR Fund,Consumer Data Industry Assn,0.915983660305162
Eastern Insurance Holdings Inc,Eastern Iowa Community College,0.915922784566849
Financial Select Sector SPDR Fund,Financial Services Institute,0.9159146217139595
Continental AG,Continental Automotive Systems,0.9158336572663974
Continental Materials Corp,Continental Americas Regional Center,0.915816359018838
Philadelphia Energy Solutions Inc,Philadelphia University,0.915784836028776
Easterly Government Properties Inc,Eastern Aleutian Tribes,0.9157615126913333
Appalachian Power,Appalachian Trail Conservancy,0.915560214778753
Innovative Composite International Inc,Innovacare Services Co,0.9154523084996466
Healthcare Corporation of America,Healthcare Billing & Management Assn,0.9154365425957082
British American Tobacco PLC,British Gas North America,0.9152999891858066
Marine Drive Mobile Corp,Marine Engineers Beneficial Assn,0.9152952262000641
Homestake Resource Corp,Homestretch Inc,0.9152848124399598
Educational Development Corp,Educational Media Foundation,0.915184080430886
Herbalife Nutrition Ltd,Herbalife International,0.9151488057664394
Travelers Companies Inc,Travelers Insurance Companies,0.9151139219055108
AllianceBernstein Income Fund Inc,Alliance of US Startups & Inventors for Jobs,0.9149936280063536
New York Community Bancorp Inc.,New York State Public Housing Authority ,0.9149876398602224
Renewable Corp,Renewables for Pub-Traded Prtnrships Gp,0.91497290529459
Cellular Biomedicine Group Inc,Cellular Technology International,0.9149504171460354
Partner Communications Co Ltd,Partnership to Fight Chronic Disease,0.9148983790815389
Applied Minerals Inc,Applied Measurement Professionals/NBRC,0.9148932983926029
Golden Phoenix Minerals Inc,Golden Hill Paugussett Tribe,0.9148753111303054
Wisconsin Power & Light,Wisconsin Counties Assn,0.914864184861587
Energy Focus Inc,Energy Fit,0.9146944511705807
Patriot Transportation Holding Inc,Patriot Taxiway Industries,0.9146388768872634
Central Natural Resources Inc,Central Arizona Water Conservation Distr,0.9145552318655997
VisionChina Media Inc,Vision Council of America,0.9145403382548019
Rochester Medical Corp,Rochester Institute of Technology,0.9144961468583829
Century Communities Inc,Century International Arms,0.9144807762657294
Chicago Bridge & Iron Co. NV,Chicago Regional Center,0.9144658275048009
Information Services Corp,Information Systems Worldwide Corp,0.9142668748273419
Central Pacific Financial Corp.,Central Coal Co,0.9142604144365819
Constellium NV,Constellium Rolled Products-Ravenswood,0.9142044062030108
University General Health Systems Inc,Universities Space Research Assn,0.9141805157304822
Black Ridge Oil & Gas Inc,Black Business Investment Fund of Central Florida,0.9140755587422105
California Grapes International Inc,California State Lands Commission,0.9140296551341495
Teledyne Technologies Inc.,Teledyne Scientific & Imaging,0.9140292787646926
California Water Service Group,California State University/Fullerton,0.9140074792940024
Professional Diversity Network LLC,Professional Numismatists Guild,0.9140059415775252
New York & Co Inc,New York Medical College,0.9138584714829047
Pennsylvania Electric Co,Pennsylvania General Energy,0.9138258287108119
California Petroleum Transport Corp,California Charter Schools Assn,0.9137791990282573
Southern Power Co,Southern High-Speed Rail Cmsn,0.9136752417737187
Andersons Inc,Anderson & Callender,0.9136681106101422
Madison County Financial Inc,"Madison County, IN",0.9134939232029382
Central GoldTrust,Central Florida Regional Trans Authority,0.9134409344501813
Convergys Corp,Conference Board of Canada/Center Natl Security,0.9133870113181135
Rigel Pharmaceuticals Inc,Angel Capital Assn,0.913370295996797
Independence Realty Trust Inc,Independent Cosmetic Manufacturers & Distributors,0.9133673367867137
Capital Properties Inc.,Capital Partnerships,0.9133447322096174
International Bancshares Corp,International Bank of Commerce,0.9133428543452544
Blue Capital Reinsurance Holdings Ltd,Blue Cross/Blue Shield of Alabama,0.9133316079644531
American Public Education Inc,American Public University System,0.91333131216745
New York & Co Inc,New York Power Authority,0.9132714275946979
Superior Energy Services Inc.,Superior Essex,0.9131199477671543
Packaging Corp Of America,Packaging Coordinators Inc,0.9130918324738587
Electronic Arts Inc.,Electronic Transactions Assn,0.9130331044701422
Industrias Bachoco SAB De CV,Industrial Fabrics Assn International,0.9130263171778543
Investment Technology Group Inc.,Investment Co Institute,0.9129520655533582
Huntsman International LLC,Huntsman Cancer Foundation,0.9129511425492369
Concordia International Corp,Concordia Manufacturing,0.9127471988571696
International Textile Group Inc,International Safety Equipment Assn,0.9127426062132836
Blue Capital Reinsurance Holdings Ltd,Blue Cross/Blue Shield of California,0.9127381564079363
Montgomery Street Income Securities Inc.,Montgomery Area Chamber of Commerce,0.9127102889722575
Matrix Service Co,Matrix Medical Network,0.9127023092459996
Carpenter Technology Corp,Carpenters' Benefit Plans,0.9126884345092616
Kentucky First Federal Bancorp,Kentucky State University,0.9126772921084704
Evergreen Gaming Corp,Evergreen Valley College,0.9126696546430147
Axalta Coating Systems Ltd,Avalara Inc,0.9126318840133523
Alliance One International Inc,Alliance of Nonprofit Mailers,0.9124684162134805
European Equity Fund Inc,European Fund & Asset Management Assn,0.9123839383123409
Akamai Technologies Inc,Akamai Physics,0.9122725588547994
Montana Exploration Corp,Montana State University,0.912218539497739
Marathon Patent Group Inc,Marathon Asset Management,0.9121962296272373
Pinnacle Bancshares Inc.,Pinnacle Potash International,0.9121109218341291
First Quantum Minerals Ltd,First Quality Enterprises,0.912048073564664
Great Western Bancorp Inc,Great Expressions Dental Centers,0.9120472429280552
Florida Power & Light Co,Florida A&M University,0.91203760988755
Advanced Voice Recognition Systems Inc,Advanced Scientific Concepts,0.9120097940143043
Childrens Place Inc,Children's Hospital Medical Ctr of Akron,0.9118930121530067
Saga Communications Inc.,SAFT Specialty Battery Group,0.9118213653510705
Industrial Alliance Insurance & Financial Services Inc,Industrial Piping Inc,0.9116969900545793
Iowa First Bancshares Corp,Iowa State University,0.9116586832926935
Allegion Plc,Allegheny County Airport Authority,0.9115905536462868
Colorado Interstate Gas Co,Colorado River Water Conservation Dist,0.9115698789986902
Blue Capital Reinsurance Holdings Ltd,Blue Cross/Blue Shield of Minnesota,0.9115331562741155
SecureWorks Corp,Secure ID Coalition,0.9115328625781487
Greater Sacramento Bancorp,Greater Baton Rouge Food Bank,0.9115206123392418
Blue Ridge Mountain Resources Inc,Blue Ridge Log Cabins,0.9115131164235338
Tennessee Valley Authority,Tennessee Technological University,0.9114790753491292
Red Tiger Mining Inc,Red River-Lone Star Support Cmte,0.9114744116826985
Education Realty Trust Inc,Education Corp of America,0.9114409595148315
Southeastern Grocers Inc,Southeastern Lumber Manufacturers Assn,0.9114060422024386
Global Alumina Corp,Global Computer Enterprises,0.9113075062606492
Colliers International Group Inc,"Collier County, FL",0.9111749720759937
National Healthcare Corp.,National Healthy Start Assn,0.9111455964685446
AllianceBernstein Global High Income Fund Inc,Alliance of Automobile Manufacturers,0.9110325753472559
Prestige Brands Holdings Inc,Prestige Properties & Development Co,0.9109734102460028
California Grapes International Inc,California Medical Assn,0.9109563865856779
Medical Action Industries Inc,Medical Dosimetrist Certification Board,0.910930349994595
Childrens Place Inc,Children's Medical Center of Dallas,0.9108537870102108
Colorado Interstate Gas Co,Colorado Dept of Transportation,0.9108509175686084
Alliance Data Systems Corp,Alliance for Capital Access,0.9108230248511985
SuperCom Ltd,Superalloys Cmte,0.9108179056066383
Canadian Oil Sands Ltd,Canadian Snowbird Assn,0.9107818568715939
Far East Energy Corp,Far East Global,0.9107529494281079
Northern Technologies International Corp,Northern Arizona University,0.9107314633791109
Tennessee Valley Authority,Tennessee Walking Show Horse Org,0.9107194266098999
Partner Communications Co Ltd,Partnership for Quality Home Healthcare,0.9106439506072871
Horizons Enhanced Income International Equity ETF,Horizon Unlimited Environmental,0.9106284782988466
PharmaCyte Biotech Inc,Pharma Packaging Solutions,0.910560925694703
California Republic Bancorp,California Assn of Nurseries/Garden Ctrs,0.9104946804647449
New York REIT Inc,New York Bankers Assn,0.9104824756244136
Cooper Industries Plc,Copper Valley Telephone Cooperative,0.910455978367865
Florida Gaming Corp,Florida Memorial University,0.9103853023522728
Houlihan Lokey Inc,"Houlihan, Lokey et al",0.910366718113302
Gateway Casinos and Entertainment Ltd,Gateway Casino Resorts,0.9103196949522162
Government Properties Income Trust,Government of Comoros,0.9102927856428534
Prime Acquisition Corp,Prime Technology,0.9102572493345258
Gaming Partners International Corp,Gaming Laboratories International,0.910202939451586
First Financial Bancorp.,First Focus Campaign for Children,0.9101620792537244
Federal Signal Corp.,Federal Law Enforcement Officers Assn,0.910097488655097
Align Technology Inc,Allen Institute for Brain Science,0.910061849979063
Healthcare Corporation of America,HealthcarePay$ Inc,0.9099581296287301
Western Union Co,Western University of Health Sciences,0.9099173291485005
TD AMERITRADE Holding Corp,TD Ameritrade,0.909904137502372
Investment Technology Group Inc.,Investment Industry Assn of Canada,0.9098877513481386
Advantage Oil & Gas Ltd,Advantage Health Solutions,0.9098591910662813
COLUMBIA INDIA CONSUMER ETF,Columbia University Trustees,0.9098138638266723
Navigators Group Inc,Navigators Global,0.9097964754603008
Enterprise Bancorp Inc/MA,Enterprise Rent-A-Car,0.9097878082131045
Panasonic Corp,Panasonic Corp of North America,0.90975487499767
Quality Distribution Inc,Quality Diabetes Care Coalition,0.9096686217829955
First Citizens Bancshares Inc,First Call Holdings,0.9096570217421094
Blue Capital Reinsurance Holdings Ltd,Blue Cross/Blue Shield of South Carolina,0.909633904912597
Energy & Technology Corp,Energy Coalition,0.9096079738627141
Hospitality Properties Trust,Hospital Health Plan Coalition,0.9094607099195657
Blue Capital Reinsurance Holdings Ltd,Blue Cross/Blue Shield of Hawaii,0.9094342558481028
Medical Facilities Corp,Medical Lake School District,0.9093624750538032
Groupon Inc,Group Hospitalization & Medical Services,0.909306055830747
Colorado Resources Ltd,Colorado River Indian Tribe,0.909200025242165
Cleveland Electric Illumination,Cleveland Institute of Art,0.9091461826808709
Vanguard Dividend Appreciation ETF,Vanguard Funding,0.9090905441299689
Northern Frontier Corp,Northern CA Glass Management Assn,0.9089887319391476
Federal Screw Works,Federal Forest Resource Coalition,0.9089470068930613
New Jersey Mining Co,New Jersey Institute of Technology,0.9087774099392492
Silver Eagle Acquisition Corp,Silver Users Assn,0.9087395693401367
Hudson Global Inc,Hudson Clean Energy Partners,0.9086442193693417
Cleveland-Cliffs Inc,Cleveland Clinic Foundation,0.9085941878013112
KMG Chemicals Inc,KMX Chemical,0.9085336270032117
Providence Resources Corp,Providence Performing Arts Center,0.9084984681396019
Consumer Portfolio Services Inc,Consumer Healthcare Products Assn,0.9084766889989426
Colorado Resources Ltd,Colorado Preservating Inc,0.9084364545912136
Allegion Plc,Allegheny County Sanitary Authority,0.9083838919613281
Andersons Inc,Anderson Tully Corp,0.9083296039393018
Pacific Rim Mining Corp.,Pacific Pulmonary Services,0.9082812724625322
Norbord Inc,North Dakota Corn Growers Assn,0.9082673484480077
Appalachian Power,Appalachia Service Project,0.9082358262911198
Global X Auto ETF,Global Leadership Institute,0.9082099461054858
Spectrum Global Solution Inc,Spectrum Solutions,0.908197644754624
Strategic Income Allocation Fund,Strategic Impact Inc/Univ of Arizona,0.9081506813427394
Crown Castle International Corp,Crown Cork & Seal,0.9081310224522462
North American Nickel Inc,North American Insulation Manufacturers Assn,0.9080287503838428
North Valley Bancorp,North Valley Hospital,0.9080008169215726
Lexington Realty Trust,Lexington Healthcare LLC,0.9079857148922398
Virginia Electric & Power Co,Virginia Commonwealth University,0.9078033996064611
Alliance Data Systems Corp,Alliance for Biosecurity,0.9077896966820028
Encana Corp,EnCana Oil & Gas USA,0.9077350362461238
Putnam High Income Securities Fund,"Putnam County, FL",0.9077182103067978
Environmental Tectonics Corp,Environmental Land Technology Ltd,0.9076989909912152
Blue Capital Reinsurance Holdings Ltd,Blue Cross/Blue Shield of Arizona,0.9076085943213605
Asia Pacific Boiler Corp,Asia Pacific Council/Am Chamber/Commerce,0.907600519881906
Orange & Rockland Utilities,Orange County Sanitation District,0.9075905311705241
Greater Sacramento Bancorp,Greater Caribbean Learning Resources,0.9075875699259283
Energy & Exploration Partners Inc,Energy Answers Corp,0.9075701656570337
Food Technology Service Inc,Food Allergy Research & Education,0.9074901140087854
Greenbrier Companies Inc.,Greenbacker Renewable Energy,0.9074869898240985
EnSync Inc,Ensyn Corp,0.9074818700560838
Childrens Place Inc,Children's Hospital of Alabama,0.9074712383853285
Dominion Diamond Corp,Dominion Virginia Power,0.9074324600053695
Capital One Financial Corp.,Capital District Physicians' Health Plan,0.9074142129788215
Richardson Electronics Ltd,Richardson Stevedoring & Logistics Svcs,0.9073939519791572
Martinrea International Inc,Martin-Baker Aircraft,0.9073927751683724
North American Tungsten Corp Ltd,North American Home Furnishings Assn,0.9073500211530122
Arizona Mining Inc,Arizona Electrical District 8,0.9073471744702385
Decision Diagnostics Corp,Decision Sciences Corp,0.9073466663787026
DynaVox Inc,Dynavox Technologies,0.9073465955936308
Childrens Place Inc,Children's Cardiomyopathy Foundation,0.9073098581766972
21st Century Oncology Holdings Inc,21st Century Fox,0.9072420312523246
Western Asset High Income Opportunity Fund Inc,Western Health Advantage,0.9071928391848719
Illinois Tool Works Inc.,Illinois Public Transit Assn,0.9071468078008996
Great Lakes Aviation Ltd,Great Lakes Higher Education Corp,0.9071265346743081
Alliance One International Inc,Alliance Pipeline,0.9071039657364264
Smart Employee Benefits Inc,Smart Growth America,0.9070487763214056
Alliance Financial Corp,Alliance for Industrial Efficiency,0.9070018328512272
Automotive Properties Real Estate Investment Trust,Automotive Recyclers Assn,0.9066404692737452
Community Health Systems Inc,Community Bankers Assn of Illinois,0.906608803684099
Las Vegas Sands Corp,Las Vegas Paiute Tribe,0.9065254824968001
Alabama Graphite Corp,Alabama Nursing Home Assn,0.9065149720548462
American Business Bank/CA,American Business Media,0.9064656319536569
Colorado Interstate Gas Co,Colorado Water Res & Power Dev Auth,0.9064523339174777
Morgans Hotel Group Co,Morgan State University,0.906439068613554
Dominion Resources Black Warrior Trust,Dominion Resources,0.9063066521935966
Great Canadian Gaming Corp,Great Canadian Railtour Co,0.9062849484176263
Magellan Health Inc,Magellan Health Services,0.9062632811205602
Coastal Contacts Inc,Coastal Point Energy,0.906240736903008
Center Coast MLP & Infrastructure Fund,Center for Competitive Politics,0.9060392939095414
European Electric Metals Inc,European Centre for a Modern Ukraine,0.9059755072725256
Major League Football Inc,Major League Baseball Commissioner's Ofc,0.90594628353472
PetroShale Inc,Petro Star,0.9059150139800294
New York Life Insurance Co,New York University Medical School,0.9058988689179532
BlackRock Maryland Municipal Bond Trust,BlackBox Biometrics,0.9058534189634817
Medical Marijuana Inc,Medical Card Systems,0.905821127168668
Medical Facilities Corp,Medical Imaging & Technology Alliance,0.9057998131618032
Network-1 Technologies Inc,NETWORK,0.905775839760987
Computer Modelling Group Ltd,Computer & Communications Industry Assn,0.9057415918722566
Hospitality Properties Trust,Hospital & Healthsystem Assn of PA,0.9056277508321755
Citizens Inc.,Citizens Advocacy,0.9056224068098426
Environmental Tectonics Corp,Environmental Purification LLC,0.905511277763107
Cardinal Health Inc,CardioNet,0.905471229388174
Brookdale Senior Living Inc,Brookdale Community College,0.9054707805299053
Global X Funds Global X Social Media ETF,Global Fund Placements Agency,0.9053865001951471
Marine Drive Mobile Corp,Marine Well Containment Co,0.9053296161616441
Electrolux AB,Electrolux North America,0.9053131249610561
Valley Republic Bancorp,Valley Health System,0.9052789013650613
Blue Capital Reinsurance Holdings Ltd,Blue Cross/Blue Shield of Florida,0.9052324169912623
Parker Drilling Co,Parker Jewish Institute,0.9051382792791725
Research Frontiers Inc,Research Valley Partnership,0.905079930370224
Fidelity & Guaranty Life,Fidelity Investments,0.9050792955099438
Eagle Ford Oil & Gas Corp,Eagle Forum,0.9050323754296437
Industrial Select Sector SPDR Fund,"Industrial Dev Auth of Newport News, VA",0.9050011852769426
Steris Plc,Savant HWP Inc,0.9049750349008062
California Republic Bancorp,California Assn of Health Insuring Orgs,0.9049598315877455
Abengoa SA,Abengoa Solar,0.9049429833005895
Florida Gaming Corp,Florida Sugar Cane League,0.9048896175688573
Government Properties Income Trust,Government Accountability Project,0.904851785242467
New Jersey Resources Corp,New Jersey Assn of Collection Agencies,0.9048089940707971
St. Joseph Inc,St Joseph Memorial Hospital,0.9047900433714234
Coopers Park Corp,Copper & Brass Fabricators Council,0.9047087431308442
Portland General Electric Co,Portland State University,0.9046582831993214
Envivio Inc,Englewood Hospital & Medical Center,0.904607548701087
University Bancorp Inc,University Hospitals Health System,0.9045113719505061
Central GoldTrust,Central Puget Sound Transit Authority,0.9045061566057614
Express Scripts Holding Co,Express Employment Professionals,0.9044998262318392
Security California Bancorp,Security Cos Organized for Legis Action,0.9044934159643726
Education Realty Trust Inc,Education Trust,0.9044877919758425
Performance Health Holdings Corp,Performance Based Building Coalition,0.9041926105345345
Colorado Interstate Gas Co,Colorado River Energy Distributors Assn,0.90417782883001
North American Energy Resources Inc,North American Export Grain Assn,0.9041761199829244
National Rural Utilities Cooperative Finance Corp,National Auto Dealers Assn,0.9041081629161222
Colorado Resources Ltd,Colorado River Commission of Nevada,0.9040089909341174
Blue Buffalo Pet Products Inc,Blue Diamond Growers,0.9039392232235184
Financial Select Sector SPDR Fund,Financial Services Forum,0.9037545305214302
Southeastern Bank Financial Corp,Southeastern Colorado Water Conservancy ,0.9036934143433281
California Republic Bancorp,California Manufacturing Technology Ctr,0.9036758056599721
Morris Publishing Group LLC,Morris Communications,0.9036667025147511
Pioneer High Income Trust,Pioneer Crossing Casinos,0.9036146613950061
Quality Distribution Inc,Quality Implant Coalition,0.9035134397299305
Southern National Bancorp of Virginia Inc,Southern California Tribal Chairmen Assn,0.9034887032245629
Cooper Industries Plc,Copper Valley Electric Assn,0.9034056956681983
Partners Value Split Corp,Partnership for 21st Century Skills,0.9034051329834734
Green Technology Solutions Inc,Green & Healthy Homes Initiative,0.9032696862115482
California Petroleum Transport Corp,California Primary Care Assn,0.9032566212311092
Wireless Xcessories Group Inc,Wireless Generation,0.9032447439181781
American Water Works Company Inc,American Water Enterprise Group,0.903170207934777
Medical Transcription Billing Corp,Medical Academic & Scientific Communtity Org,0.9031262314077142
Consumer Capital Group Inc,Consumer Credit Industry Assn,0.9030984472023572
Cardinal Health Inc,Cardinal Bank,0.9030167249720487
Transition Therapeutics Inc,Transoceanic Trading & Development,0.9029497347473363
Philadelphia Energy Solutions Inc,Philadelphia College of Osteopathic Medicine,0.9029425287390608
Generac Holdings Inc,General Civil Co,0.9028821955039568
California Gold Mining Inc,California Valley Miwok Tribe,0.902856207491607
Montgomery Street Income Securities Inc.,Montgomery Watson,0.9026620617074156
Education Management Corp,Education Networks of America,0.9026237564586382
Blue Capital Reinsurance Holdings Ltd,Blue Cross/Blue Shield of Massachusetts,0.902623110611735
Allegiance Bancshares Inc,Allegiance Health,0.9023297601849312
Pegasi Energy Resources Corp,Pegasus Capital Advisors,0.9023251366991611
Grand Peak Capital Corp,Grand Hotel Co,0.9022307261647858
Renewable Corp,Renewable Bag Council,0.9022234180748053
Texas Pacific Land Trust,Texas Hospital Assn,0.9021884571062632
Great Plains Energy Inc,Great Lakes Indian Fish/Wildlife Commiss,0.9021715863862092
Brazilian Gold Corp,Brazilian Sugarcane Industry Assn,0.9021552700096422
Automotive Properties Real Estate Investment Trust,Automotive Service Assn,0.902075564399428
Select Income REIT,Select Milk Producers Inc,0.9019980330970508
Convergys Corp,Conference of Boston Teaching Hospitals,0.9018850302471655
Childrens Place Inc,Children's Tumor Foundation,0.9018769328943856
International Flavors & Fragrances Inc,International Sugar Trade Coalition,0.9017941503740544
Virginia Hills Oil Corp,Virginia Indian Tribal Alliance for Life,0.9017753512013649
Meredith Corp,Meredith Advocacy Group,0.9016903294831058
Catalyst Paper Corp,Catalyst Renewables Corp,0.9016116172104895
Discovery Inc,Discovery Communications,0.9015919505786872
Alliance Data Systems Corp,Alliance for Regenerative Medicine,0.901522301091637
Amplify Energy Corp,Amplify Education,0.9014915531324227
AllianceBernstein Holding LP,Alliance of TBI & NHTD Waiver Providers,0.9014858942067625
Green Ballast Inc,Green Carbon Inc,0.9014823460044538
Financial Institutions Inc,Financial Accounting Foundation,0.9012375227661832
Childrens Place Inc,Children's Hospital Assn of Texas,0.9012011473951833
Williams Cos Inc.,William Carey University,0.9011246943374339
Alliance One International Inc,AllianceOne Inc,0.901124348713584
Zions Bancorporation,Zions Bancorp,0.9011209074816167
Evergreen Gaming Corp,Evergreen Community Power,0.9010998906175165
Texas Capital Bancshares Inc,Texas Capital Bank,0.901047213932257
Republic Services Inc.,Republic Parking,0.9009967537493533
