query_string,candidate_string,match
"TMC TECHNOLOGIES, INC",TMC TECHNOLOGIES INC,1
PPS INC.,PPS INC,1
"YAHOO, INC.",YAHOO INC,1
"Laser Operations, LLC/QPC Lasers",Laser Operations LLC/QPC Lasers,1
"CITY OF MILLEDGEVILLE, GA",CITY OF MILLEDGEVILLE GA,1
"Institute for Personality and Ability Testing, Inc.",Institute for Personality and Ability Testing Inc,1
"CITY OF DAYTONA BEACH, FL",CITY OF DAYTONA BEACH FL,1
"EWT, LLC",EWT LLC,1
"EMBRAER AIRCRAFT HOLDING, INC.",EMBRAER AIRCRAFT HOLDING INC,1
"City of Logan, UT",City of Logan UT,1
"Occidental Petroleum , Inc.",Occidental Petroleum Inc,1
"Municipality of Yabucoa, PR",Municipality of Yabucoa PR,1
"Hmong Advancement, Inc.",Hmong Advancement Inc,1
Siemens Energy Inc.,Siemens Energy Inc,1
CHAMBER OF COMMERCE OF THE U.S.A.,CHAMBER OF COMMERCE OF THE U S A,1
U.S. Pioneer Inc.,U S Pioneer Inc,1
LINCOLN INFRASTRUCTURE USA INC.,LINCOLN INFRASTRUCTURE USA INC,1
"CITY OF PASCAGOULA, MS",CITY OF PASCAGOULA MS,1
Care.com,Care com,1
Editure P.D. Inc.,Editure P D Inc,1
"InCharge Education Foundation, Inc.",InCharge Education Foundation Inc,1
"Miller, Andrew W Sr",Miller Andrew W Sr,1
"ALLEGHENY TECHNOLOGIES, INC.",ALLEGHENY TECHNOLOGIES INC,1
"EFFICIENCY ENERGY, LLC",EFFICIENCY ENERGY LLC,1
"International Networks, LLC",International Networks LLC,1
"HWA, INC.",HWA INC,1
"City of Lakeland, FL, FL",City of Lakeland FL FL,1
"American Public Communications Council, Inc.",American Public Communications Council Inc,1
"bioLytical Laboratories, Inc",bioLytical Laboratories Inc,1
"Kentucky Hauling, Inc.",Kentucky Hauling Inc,1
"WILLIAMS, LORI",WILLIAMS LORI,1
Tembec Inc.,Tembec Inc,1
Transwest  Express LLC,Transwest Express LLC,1
"Management Resources Group, LLC",Management Resources Group LLC,1
"InterWest Insurance Services, Inc.",InterWest Insurance Services Inc,1
"Wanda America Investment Holding Co., Ltd.",Wanda America Investment Holding Co Ltd,1
"Wal-Mart 701 8th Street, NW #200, Washington, DC 20001",Wal-Mart 701 8th Street NW #200 Washington DC 20001,1
"Chase Power Development, LLC",Chase Power Development LLC,1
"DOLE FOOD COMPANY, INC.",DOLE FOOD COMPANY INC,1
"LAW OFFICES OF STEVEN R. DONZIGER, P.C.",LAW OFFICES OF STEVEN R DONZIGER P C,1
"SUPERPROTONIC, INC.",SUPERPROTONIC INC,1
"Pulmotect, Inc.",Pulmotect Inc,1
"Energy Markets & Environmental Services, Alliant Energy Corporate Services",Energy Markets & Environmental Services Alliant Energy Corporate Services,1
"Leon, Russel de",Leon Russel de,1
"Association for Corporate Growth, Inc.",Association for Corporate Growth Inc,1
"Bowers Trucking, LLC",Bowers Trucking LLC,1
REVISION MILITARY INC.,REVISION MILITARY INC,1
EMD Serono Inc.,EMD Serono Inc,1
"Akita Innovations, Inc.",Akita Innovations Inc,1
DEFENSE VENTURE GROUP LTD.,DEFENSE VENTURE GROUP LTD,1
"NEUSTAR, INC.",NEUSTAR INC,1
"Evolv Technologies, Inc.",Evolv Technologies Inc,1
"City of International Falls, MN",City of International Falls MN,1
"City of Waterbury, Connecticut",City of Waterbury Connecticut,1
"AGIOS PHARMACEUTICALS, INC.",AGIOS PHARMACEUTICALS INC,1
"Fagen, Inc.",Fagen Inc,1
"Kite Pharma, Inc.",Kite Pharma Inc,1
"CARGOTEC PORT SECURITY, LLC",CARGOTEC PORT SECURITY LLC,1
"Patrick Engineering, Inc.",Patrick Engineering Inc,1
"FOREST LABORATORIES, INC.",FOREST LABORATORIES INC,1
"MULTNOMAH COUNTY, OR",MULTNOMAH COUNTY OR,1
"DFB PHARMACEUTICALS, INC.",DFB PHARMACEUTICALS INC,1
"CITY OF GARY, IN",CITY OF GARY IN,1
"Washington Football, Inc.",Washington Football Inc,1
"KOHLBERG KRAVIS ROBERTS & CO., L.P.",KOHLBERG KRAVIS ROBERTS & CO L P,1
"EATON ENERGY SOLUTIONS, INC.",EATON ENERGY SOLUTIONS INC,1
"Momentive Performance Materials, Inc.",Momentive Performance Materials Inc,1
"Takeda Pharmaceuticals North America, Inc.",Takeda Pharmaceuticals North America Inc,1
"Block Communications, Inc.",Block Communications Inc,1
"Team, Inc.",Team Inc,1
"CONAGRA BRANDS, INC.",CONAGRA BRANDS INC,1
"DynaVox Technologies, Inc.",DynaVox Technologies Inc,1
"ALBERTSON/S, INC",ALBERTSON/S INC,1
"Manatee County, FL",Manatee County FL,1
Alabama Electric Company Inc.,Alabama Electric Company Inc,1
"U.S.A., Inc. -",U S A Inc -,1
"City of Cape Coral, FL",City of Cape Coral FL,1
Mr. Stax Inc,Mr Stax Inc,1
"Soloman Technology Soluntions, Inc.",Soloman Technology Soluntions Inc,1
"SPRINGS INDUSTRIES, INC",SPRINGS INDUSTRIES INC,1
"Haley & Aldrich, Inc.",Haley & Aldrich Inc,1
"Alcohol Monitoring Systems, Inc.",Alcohol Monitoring Systems Inc,1
"Clay County, MN",Clay County MN,1
"Smith & Nephew, Inc.",Smith & Nephew Inc,1
"WARMBIER, FRED & CINDY",WARMBIER FRED & CINDY,1
"Oriana House, Inc.",Oriana House Inc,1
"OXFORD HEALTH PLANS, INC",OXFORD HEALTH PLANS INC,1
"Morgan Drexen, Inc.",Morgan Drexen Inc,1
Temasek Holdings  Limited,Temasek Holdings Limited,1
Southern Company Funding Corp.,Southern Company Funding Corp,1
"City of Brighton, Colorado",City of Brighton Colorado,1
"SESAC, INC",SESAC INC,1
"City of Buffalo, NY",City of Buffalo NY,1
"NTEGRA, A JLA GLOBAL CO",NTEGRA A JLA GLOBAL CO,1
"EXECUTIVE COMMITTEE OF THE COAKLEY LANDFILL SUPERFUND SITE/PORTSMOUTH, NH",EXECUTIVE COMMITTEE OF THE COAKLEY LANDFILL SUPERFUND SITE/PORTSMOUTH NH,1
"TEXAS ROADHOUSE, INC.",TEXAS ROADHOUSE INC,1
Mediacom Communications Corp.,Mediacom Communications Corp,1
"Ledyard, North Stonington & Preston, CT",Ledyard North Stonington & Preston CT,1
WorldWinner.com,WorldWinner com,1
"Finch Paper, LLC",Finch Paper LLC,1
"Pacific Cruises NorthWest, Inc.",Pacific Cruises NorthWest Inc,1
"LIFECARE, INC",LIFECARE INC,1
"PASCO COUNTY, FL",PASCO COUNTY FL,1
"CITY OF MANSFIELD, OHIO",CITY OF MANSFIELD OHIO,1
"YUM! BRANDS, INC",YUM! BRANDS INC,1
"Wyandotte Municipal Services, MI",Wyandotte Municipal Services MI,1
"Hitachi America, Ltd.",Hitachi America Ltd,1
"Phiston Technologies, Inc.",Phiston Technologies Inc,1
"Space Photonics, Inc.",Space Photonics Inc,1
"CALIFORNIA STATE UNIVERSITY, MONTEREY BAY",CALIFORNIA STATE UNIVERSITY MONTEREY BAY,1
HOLY REDEEMER HEALTH  SYSTEM,HOLY REDEEMER HEALTH SYSTEM,1
"City of Ocean Shores, WA",City of Ocean Shores WA,1
"National Council on the Aging, Inc.",National Council on the Aging Inc,1
"LendStreet Financial, Inc.",LendStreet Financial Inc,1
"Town of Brantley, AL",Town of Brantley AL,1
"Diamond Ag Research, Inc.",Diamond Ag Research Inc,1
Ft. Worth Museum of Science and History,Ft Worth Museum of Science and History,1
"Superior Oil Company, Inc.",Superior Oil Company Inc,1
"Panda Paris Power, L.P.",Panda Paris Power L P,1
"EDCO Group, Inc",EDCO Group Inc,1
"City of Cedar Rapids, IA",City of Cedar Rapids IA,1
U.S. NATL WHITEWATER CENTER,U S NATL WHITEWATER CENTER,1
"Fountain Powerboats, Inc.",Fountain Powerboats Inc,1
"ASC Associates, Inc",ASC Associates Inc,1
"HUAWEI TECHNOLOGIES CO., LTD",HUAWEI TECHNOLOGIES CO LTD,1
"NORTHWEST AIRLINES, INC.",NORTHWEST AIRLINES INC,1
"CSX TRANSPORTATION, INC",CSX TRANSPORTATION INC,1
"Piliero, Mazza & Pargament",Piliero Mazza & Pargament,1
Bowery Residents' Committee Inc.,Bowery Residents' Committee Inc,1
"WILLKIE, FARR & GALLAGHER",WILLKIE FARR & GALLAGHER,1
"Boies, Schiller & Flexner",Boies Schiller & Flexner,1
"T-MOBILE USA, INC.",T-MOBILE USA INC,1
"Corybant, Inc.",Corybant Inc,1
"NRG Resources, Inc.",NRG Resources Inc,1
"Weir, Benjamin-Carol-John",Weir Benjamin-Carol-John,1
"Brookfield Property Group, LLC",Brookfield Property Group LLC,1
"Evidon, Inc.",Evidon Inc,1
"Dufry America, Inc.",Dufry America Inc,1
"Veolia Transportation, Inc.",Veolia Transportation Inc,1
"Becton, Dickinson & Co",Becton Dickinson & Co,1
"Cisco Systems, Inc",Cisco Systems Inc,1
"NOITA) FROM NELSON, E. COLETTE; AMERICAN SUBCONTRACTORS ASSOCIATION, INC. (ASA",NOITA) FROM NELSON E COLETTE; AMERICAN SUBCONTRACTORS ASSOCIATION INC (ASA,1
"CITY OF SEATTLE, WA",CITY OF SEATTLE WA,1
"MIKE HYDE, AICP",MIKE HYDE AICP,1
"Forsyth County, NC",Forsyth County NC,1
"Main Street Banks, Inc.",Main Street Banks Inc,1
"Ridgeline Energy, LLC",Ridgeline Energy LLC,1
"City of St Paul, MN",City of St Paul MN,1
RUSH-PRESBYTERIAN-ST. LUKES MEDICAL CTR,RUSH-PRESBYTERIAN-ST LUKES MEDICAL CTR,1
"Lumber Liquidators, Inc",Lumber Liquidators Inc,1
"Orexigen Therapeutics, Inc.",Orexigen Therapeutics Inc,1
Alliant Techsystems Inc.,Alliant Techsystems Inc,1
"PIONEER NORTH AMERICA, INC.",PIONEER NORTH AMERICA INC,1
"ENTERRA SOLUTIONS, LLC",ENTERRA SOLUTIONS LLC,1
"Caithness Long Island, LLC",Caithness Long Island LLC,1
"SPARK THERAPEUTICS, INC.",SPARK THERAPEUTICS INC,1
"MILLER/WENHOLD CAPITOL STRATEGIES, LLC",MILLER/WENHOLD CAPITOL STRATEGIES LLC,1
"Archdiocese of St Louis, MO",Archdiocese of St Louis MO,1
"AMERINET, INC",AMERINET INC,1
"DELOITTE & TOUCHE, LLP",DELOITTE & TOUCHE LLP,1
"Brown McCarroll, LLP",Brown McCarroll LLP,1
"United Health Group, Inc.",United Health Group Inc,1
"AMERICAN SCIENCE AND ENGINEERING, INC.",AMERICAN SCIENCE AND ENGINEERING INC,1
"ReVenture Park Investments 1, LLC",ReVenture Park Investments 1 LLC,1
"CITY OF PORTERVILLE, CA",CITY OF PORTERVILLE CA,1
"HealthTrac, Inc.",HealthTrac Inc,1
"Capital Technology Group, Inc.",Capital Technology Group Inc,1
"M&K Hotshot & Trucking, Inc.",M&K Hotshot & Trucking Inc,1
"S.C. JOHNSON & SON, INC.",S C JOHNSON & SON INC,1
United Water AOS Inc.,United Water AOS Inc,1
"AREVA, INC.",AREVA INC,1
"BlueSky Mast, Inc.",BlueSky Mast Inc,1
Dynatronix Inc.,Dynatronix Inc,1
"BLR AEROSPACE, LLC",BLR AEROSPACE LLC,1
KU Energy Corp.,KU Energy Corp,1
"RBC Capital Markets, LLC",RBC Capital Markets LLC,1
"Global Safety Labs, Inc.",Global Safety Labs Inc,1
Consolidated Distributors Inc.,Consolidated Distributors Inc,1
"World Housing Solution, Inc.",World Housing Solution Inc,1
"AMERICAN ASSN OF ADVERTISING AGENCIES, INC",AMERICAN ASSN OF ADVERTISING AGENCIES INC,1
"OSTLING, PAUL",OSTLING PAUL,1
"ERX NETWORK, LLC",ERX NETWORK LLC,1
"McCarthy Building Companies, Inc.",McCarthy Building Companies Inc,1
Connecticut Public Broadcasting Inc.,Connecticut Public Broadcasting Inc,1
"CITY OF SPARKS, NV",CITY OF SPARKS NV,1
"Octapharma USA, Inc.",Octapharma USA Inc,1
PACE MEDICAL INC.,PACE MEDICAL INC,1
Raptor Pharmaceutical Corp.,Raptor Pharmaceutical Corp,1
"DELTA PERSON, LLC",DELTA PERSON LLC,1
"WILL INTERACTIVE, INC.",WILL INTERACTIVE INC,1
CITY OF CLEVELAND C/O DIRECTOR OF PORT CONTROL CLEVELAND HOPKINS INT'L. AIRPORT,CITY OF CLEVELAND C/O DIRECTOR OF PORT CONTROL CLEVELAND HOPKINS INT'L AIRPORT,1
"CITY OF GULF SHORES, ALABAMA",CITY OF GULF SHORES ALABAMA,1
Carlow University                       ,Carlow University,1
"PIERCE COUNTY, WA",PIERCE COUNTY WA,1
"PATEL, DR. SATISH P.",PATEL DR SATISH P,1
"DeTect, Inc.",DeTect Inc,1
"Cavalier Rural Electric Cooperative, Inc.",Cavalier Rural Electric Cooperative Inc,1
"Plains Pipeline, L.P.",Plains Pipeline L P,1
"INSURANCE AUTO AUCTIONS, INC.",INSURANCE AUTO AUCTIONS INC,1
"BG AUTOMOTIVE GROUP, LTD.",BG AUTOMOTIVE GROUP LTD,1
"REPLIDYNE, INC",REPLIDYNE INC,1
"POPULAR, INC",POPULAR INC,1
"COUNTY OF CLARK, NV",COUNTY OF CLARK NV,1
"ANCHORAGE CAPITAL GROUP, L.L.C.; KLR ENERGY SPONSOR, LLC; THE K2 PRINCIPAL FUND L.P.; GEODE CAPITAL MANAGEMENT, LLC; ANCHORAGE ILLIQUID OPPORTUNITIES V, L.P.; TEMA OIL AND GAS, CERTAIN OIL AND GAS PROPERTIES AND RELATED ASSETS IN DELAWARE AND BARNETT; GEODE DIVERSIFIED FUND; AIO V AIV 3 HOLDINGS, L.P.",ANCHORAGE CAPITAL GROUP L L C ; KLR ENERGY SPONSOR LLC; THE K2 PRINCIPAL FUND L P ; GEODE CAPITAL MANAGEMENT LLC; ANCHORAGE ILLIQUID OPPORTUNITIES V L P ; TEMA OIL AND GAS CERTAIN OIL AND GAS PROPERTIES AND RELATED ASSETS IN DELAWARE AND BARNETT; GEODE DIVERSIFIED FUND; AIO V AIV 3 HOLDINGS L P,1
"Publix Super Markets, Inc.",Publix Super Markets Inc,1
SANTA MONICA SEAFOOD CO.,SANTA MONICA SEAFOOD CO,1
"NextEra Energy Services District of Columbia, LLC",NextEra Energy Services District of Columbia LLC,1
"Iteris, Inc.",Iteris Inc,1
"BOROUGH OF GLEN RIDGE, NEW JERSEY",BOROUGH OF GLEN RIDGE NEW JERSEY,1
"CITY OF MURFREESBORO, WATER & SEWER DEPARTMENT",CITY OF MURFREESBORO WATER & SEWER DEPARTMENT,1
"WHITE DOT SOLUTIONS, INC",WHITE DOT SOLUTIONS INC,1
"LONGI SOLAR TECHNOLOGY  INC,",LONGI SOLAR TECHNOLOGY INC,1
Agri-Tech Inc.,Agri-Tech Inc,1
"SEQUAL TECHNOLOGIES, INC",SEQUAL TECHNOLOGIES INC,1
BANCO SANTANDER CENTRAL HISPANO S.A.,BANCO SANTANDER CENTRAL HISPANO S A,1
"DRIVECAM, INC",DRIVECAM INC,1
"FLAMBEAU RIVER BIOREFINERY, LLC",FLAMBEAU RIVER BIOREFINERY LLC,1
"CAVALIER TELEPHONE, LLC",CAVALIER TELEPHONE LLC,1
"ASSOCIATION OF UNITED STATES POSTAL LESSORS, INC.",ASSOCIATION OF UNITED STATES POSTAL LESSORS INC,1
WALKER & DUNLOP INC.,WALKER & DUNLOP INC,1
"Lowe Enterprises, Inc.",Lowe Enterprises Inc,1
"The Estee Lauder Companies, Inc.",The Estee Lauder Companies Inc,1
"THE SCHOOL BOARD OF BROWARD COUNTY, FLORIDA",THE SCHOOL BOARD OF BROWARD COUNTY FLORIDA,1
"EMCOR Group, Inc.",EMCOR Group Inc,1
"MULTIDIMENSIONAL IMAGING, INC",MULTIDIMENSIONAL IMAGING INC,1
"PRECISION REMOTES, INC",PRECISION REMOTES INC,1
"CITY OF WESTPORT, WA",CITY OF WESTPORT WA,1
"The Tracy Hills Project Owner, LLC",The Tracy Hills Project Owner LLC,1
"LightSquared, Inc.",LightSquared Inc,1
"Atlas Air Worldwide Holdings, Inc.",Atlas Air Worldwide Holdings Inc,1
"VANTOS, Inc.",VANTOS Inc,1
"PNT Holdings, Inc",PNT Holdings Inc,1
"Willard & Kelsey Solar Group, LLC",Willard & Kelsey Solar Group LLC,1
SEAFARERS INTERNATIONAL UNION OF N.A. - AGLIWD/NMU,SEAFARERS INTERNATIONAL UNION OF N A - AGLIWD/NMU,1
"Western Plains Energy, LLC",Western Plains Energy LLC,1
"ET AL., PEABODY ENERGY CORPORATION",ET AL PEABODY ENERGY CORPORATION,1
"MEDNAX, INC.",MEDNAX INC,1
"TEC-MASTERS, INC.",TEC-MASTERS INC,1
"Housing Authority of the County of San Bernardino, California",Housing Authority of the County of San Bernardino California,1
"Nucor LMP Steel, inc.",Nucor LMP Steel inc,1
"Pierre, Abel",Pierre Abel,1
"Scott W. Handy, President/CEO",Scott W Handy President/CEO,1
"Motkin, Anatoly",Motkin Anatoly,1
"Intrado, Inc.",Intrado Inc,1
"R/V MOYNIHAN STATION DEVELOPER, LLC",R/V MOYNIHAN STATION DEVELOPER LLC,1
"CORNET TECHNOLOGIES, INC",CORNET TECHNOLOGIES INC,1
"D2D Fund, Inc.",D2D Fund Inc,1
"Process Agent Service Company, Inc.",Process Agent Service Company Inc,1
"Station Casinos, Inc.",Station Casinos Inc,1
"Estime Enterprises, Inc",Estime Enterprises Inc,1
"MARINE DESALINATION SYSTEMS, LLC",MARINE DESALINATION SYSTEMS LLC,1
"AZ Wheat Harvesters, c/o Jim Baker, Baker Harvesting",AZ Wheat Harvesters c/o Jim Baker Baker Harvesting,1
"SUFFOLK COUNTY, NY",SUFFOLK COUNTY NY,1
"Crooked Arrows, LLC",Crooked Arrows LLC,1
"Destileria Serralles, Inc.",Destileria Serralles Inc,1
POINTCARE TECHNOLOGIES INC.,POINTCARE TECHNOLOGIES INC,1
"U.S. Endowment for Forestry & Communities, Inc.",U S Endowment for Forestry & Communities Inc,1
Northeastern Electronics Inc.,Northeastern Electronics Inc,1
Harvest Natural Resources Inc.,Harvest Natural Resources Inc,1
"CITY OF TEMECULA, CA",CITY OF TEMECULA CA,1
"Adhara Systems, Inc.",Adhara Systems Inc,1
"CA TECHNOLOGIES, INC.",CA TECHNOLOGIES INC,1
"ONSAT COMMUNICATIONS NETWORK, INC.",ONSAT COMMUNICATIONS NETWORK INC,1
"THE NTI GROUP, INC.",THE NTI GROUP INC,1
"AgustaWestland, Inc.",AgustaWestland Inc,1
"Reynolds American, Inc.",Reynolds American Inc,1
"Phylogy, Inc.",Phylogy Inc,1
"Morton International, LLC",Morton International LLC,1
HVP Inc.,HVP Inc,1
"Sears, Roebuck & Co",Sears Roebuck & Co,1
United Energy Corp.,United Energy Corp,1
"Town of Breckenridge, CO",Town of Breckenridge CO,1
"City of Crestview, Florida",City of Crestview Florida,1
"Arris Group, Inc.",Arris Group Inc,1
"BAYCARE HEALTH SYSTEM, INC.",BAYCARE HEALTH SYSTEM INC,1
"CITY OF HIALEAH, FLORIDA",CITY OF HIALEAH FLORIDA,1
"Mestek, Inc.",Mestek Inc,1
"VIRUS DETECTION SYSTEMS COMPANY, LLC",VIRUS DETECTION SYSTEMS COMPANY LLC,1
"Anika Therapeutics, Inc.",Anika Therapeutics Inc,1
"Consolidated Golden Quail Resources, Ltd.",Consolidated Golden Quail Resources Ltd,1
"MURPHY OIL, USA",MURPHY OIL USA,1
"City of Monticello, AR",City of Monticello AR,1
"ISOTHERMAL SYSTEMS RESEARCH, INC.",ISOTHERMAL SYSTEMS RESEARCH INC,1
"WAVE OPTRONICS, INC.",WAVE OPTRONICS INC,1
"MO-ST LOUIS-EMIL AVENUE, LLC",MO-ST LOUIS-EMIL AVENUE LLC,1
UNIVERSITY OF ST. THOMAS,UNIVERSITY OF ST THOMAS,1
"CITY OF PORTSMOUTH, VA",CITY OF PORTSMOUTH VA,1
"Experimental Aircraft Association, Inc.",Experimental Aircraft Association Inc,1
"Nitride Solutions, Inc.",Nitride Solutions Inc,1
"Vangent, Inc.",Vangent Inc,1
"GENPOWER, LLC",GENPOWER LLC,1
"SleepMed, Inc.",SleepMed Inc,1
"Inland Empire Oilseeds, LLC",Inland Empire Oilseeds LLC,1
"Linebarger, Goggan et al",Linebarger Goggan et al,1
"Recurrent Energy, LLC",Recurrent Energy LLC,1
"The Clearing House Association, LLC",The Clearing House Association LLC,1
"Millitech, Inc",Millitech Inc,1
"THALES COMMUNICATIONS, INC",THALES COMMUNICATIONS INC,1
"CITY OF BATTLE GROUND, WASHINGTON",CITY OF BATTLE GROUND WASHINGTON,1
"Core Mountain Enterprises, LLC",Core Mountain Enterprises LLC,1
"LSB Industries, Inc.",LSB Industries Inc,1
"SATELITES MEXICANOS, S.A DE C.V.",SATELITES MEXICANOS S A DE C V,1
"Dynegy Holdings, LLC",Dynegy Holdings LLC,1
"TELEDYNE TECHNOLOGIES, INC.",TELEDYNE TECHNOLOGIES INC,1
"OraSure Technolgies, Inc.",OraSure Technolgies Inc,1
Prestige Properties & Development Co.,Prestige Properties & Development Co,1
EMERALD INTERNATIONAL CORP.,EMERALD INTERNATIONAL CORP,1
"MORGAN STANLEY, DEAN WITTER, DISCOVER & CO",MORGAN STANLEY DEAN WITTER DISCOVER & CO,1
"Duke Energy Zimmer, LLC",Duke Energy Zimmer LLC,1
"Patriot Contract Services, LLC",Patriot Contract Services LLC,1
"Liberty Resources, Inc.",Liberty Resources Inc,1
"GTD Unlimited, inc.",GTD Unlimited inc,1
Lubrizol Advanced Materials Inc.,Lubrizol Advanced Materials Inc,1
"McMurray Fabrics, Inc.",McMurray Fabrics Inc,1
"HICKOCK, INC.",HICKOCK INC,1
"Alford, Stephen",Alford Stephen,1
"CITY OF EDMONDS, WA",CITY OF EDMONDS WA,1
"SISTERS OF ST. FRANCIS HEALTH SERVICES, INC.",SISTERS OF ST FRANCIS HEALTH SERVICES INC,1
ST. LOUIS COUNTY,ST LOUIS COUNTY,1
UXB International Inc.,UXB International Inc,1
"HARRIS COUNTY, TEXAS",HARRIS COUNTY TEXAS,1
"Eagle 1 Resources, LCC",Eagle 1 Resources LCC,1
"PARKER, BUNT AND AINSWORTH",PARKER BUNT AND AINSWORTH,1
ALKAN SHELTER  LLC,ALKAN SHELTER LLC,1
"NORTH EASTERN AERONAUTICAL, INC.",NORTH EASTERN AERONAUTICAL INC,1
"TOWN OF BABYLON, NY",TOWN OF BABYLON NY,1
"Onsite Health, Inc.",Onsite Health Inc,1
"T-3 ENERGY SERVICES, INC.",T-3 ENERGY SERVICES INC,1
Cms Of Delaware Inc.,Cms Of Delaware Inc,1
"DART, LLC",DART LLC,1
"Advanced Composites Group, Inc.",Advanced Composites Group Inc,1
"AVTEX COMMERCIAL PROPERTIES, INC.",AVTEX COMMERCIAL PROPERTIES INC,1
"City of Riviera Beach, Fl",City of Riviera Beach Fl,1
"RASS HOSPITALITY, LLC",RASS HOSPITALITY LLC,1
"Customs Advisory Services, Inc.",Customs Advisory Services Inc,1
"Ogilvy Government Relations obo Potters Industries, Inc.",Ogilvy Government Relations obo Potters Industries Inc,1
Louisiana Pacific Corp.,Louisiana Pacific Corp,1
Goldmin Exploration Inc.,Goldmin Exploration Inc,1
"GLEICH, AARON",GLEICH AARON,1
Marathon Petroleum Corp.,Marathon Petroleum Corp,1
"COMMUNITY HEALTH SYSTEMS, INC",COMMUNITY HEALTH SYSTEMS INC,1
American Commercial Lines Inc.,American Commercial Lines Inc,1
"DANIELS, ARNOLD JR.",DANIELS ARNOLD JR,1
"Fix Development Group, LLC",Fix Development Group LLC,1
"NANOTHERAPEUTICS, INC",NANOTHERAPEUTICS INC,1
Vornado/Charles E. Smith L.P.,Vornado/Charles E Smith L P,1
"O. C. P., Inc.",O C P Inc,1
"GULFLAND CEMENT, LLC",GULFLAND CEMENT LLC,1
"Lehi City, UT",Lehi City UT,1
"Reisman, Joel",Reisman Joel,1
"American Municipal Power, Inc. (AMP) and Executive Director, Ohio Municipal Electric Asociation",American Municipal Power Inc (AMP) and Executive Director Ohio Municipal Electric Asociation,1
"COMMISSION FOR ART RECOVERY, INC",COMMISSION FOR ART RECOVERY INC,1
"Complete Parachute Solutions, Inc",Complete Parachute Solutions Inc,1
"PALATIELLO & ASSOC, JOHN M.",PALATIELLO & ASSOC JOHN M,1
"SENESTECH, INC.",SENESTECH INC,1
"Blackburn Ford Sales, Inc.",Blackburn Ford Sales Inc,1
"AEPCO, INC.",AEPCO INC,1
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",UNIVERSITY OF THE PACIFIC MCGEORGE SCHOOL OF LAW,1
"Validas, Inc.",Validas Inc,1
National Energy Equipment Inc.,National Energy Equipment Inc,1
"CAPITAL MARKET SERVICES, LLC",CAPITAL MARKET SERVICES LLC,1
"Phusion Projects, Inc.",Phusion Projects Inc,1
"Tribble & Stephens Construction, Ltd.",Tribble & Stephens Construction Ltd,1
"SOJITZ CORPORATION OF AMERICA, INC.",SOJITZ CORPORATION OF AMERICA INC,1
"Visiting Nurse Service Foundation, Inc.",Visiting Nurse Service Foundation Inc,1
"Santa Clara Imported Cars, Inc.",Santa Clara Imported Cars Inc,1
ALOHA PETROLEUM LTD.,ALOHA PETROLEUM LTD,1
"ADVANCED CAREER TECHNOLOGIES, INC",ADVANCED CAREER TECHNOLOGIES INC,1
"Township of Wayne, NJ",Township of Wayne NJ,1
"SHINAWATRA, DR THAKSIN",SHINAWATRA DR THAKSIN,1
PROGRESS ENERGY INC.,PROGRESS ENERGY INC,1
"Elishis, Avi",Elishis Avi,1
ESSENTIAL WORKER IMMIGRATION COALITION - U.S. CHAMBER OF COMMERCE,ESSENTIAL WORKER IMMIGRATION COALITION - U S CHAMBER OF COMMERCE,1
"Warren, R",Warren R,1
VMWARE INC.,VMWARE INC,1
"ALLOY SURFACES CO, INC",ALLOY SURFACES CO INC,1
"Deloitte, LLP",Deloitte LLP,1
"Bunge North America, Inc.",Bunge North America Inc,1
"CITY OF OLDSMAR, FLORIDA",CITY OF OLDSMAR FLORIDA,1
"KEANE FEDERAL SYSTEMS, INC.",KEANE FEDERAL SYSTEMS INC,1
"Western Colorado Congress (WCC),",Western Colorado Congress (WCC),1
"Tabacalera, S.L.U.",Tabacalera S L U,1
Picis Inc.,Picis Inc,1
"City of South Padre Island, TX",City of South Padre Island TX,1
"Iowa Medical Waste Reduction Center, Inc.",Iowa Medical Waste Reduction Center Inc,1
"Fishbusterz Fisheries, Inc.",Fishbusterz Fisheries Inc,1
"RANDOLPH COUNTY, ALABAMA",RANDOLPH COUNTY ALABAMA,1
"Bactes Imaging Solutions, LLC",Bactes Imaging Solutions LLC,1
"SUN MICROSYSTEMS, INC",SUN MICROSYSTEMS INC,1
"StoneRiver Holdings, Inc.",StoneRiver Holdings Inc,1
Marsh & McLennan Companies Inc.,Marsh & McLennan Companies Inc,1
"City of South Miami, FL",City of South Miami FL,1
"TransTech Management, Inc.",TransTech Management Inc,1
"PROVIDENT REALTY ADVISORS, INC.",PROVIDENT REALTY ADVISORS INC,1
"Care Concepts Louisiana, Inc.",Care Concepts Louisiana Inc,1
"INFORMATION SYSTEMS LABORATORIES, INC.",INFORMATION SYSTEMS LABORATORIES INC,1
"Physician Sales & Service, Inc.",Physician Sales & Service Inc,1
"KANDIYAHI COUNTY, MN",KANDIYAHI COUNTY MN,1
"Athene Life Re, Ltd.",Athene Life Re Ltd,1
"carV3, Inc.",carV3 Inc,1
"PADCO, INC",PADCO INC,1
"CITY OF LOGANSPORT, INDIANA",CITY OF LOGANSPORT INDIANA,1
"CHENIERE ENERGY, INC.",CHENIERE ENERGY INC,1
"People Encouraging People, Inc.",People Encouraging People Inc,1
"AP VIII QUESO HOLDINGS, L.P.",AP VIII QUESO HOLDINGS L P,1
